VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
200, 63, -0.17626,  0.08756,  0.02102, -0.87676,  0.47211,  0.09171,  1.00,  1.00,  0.50196,  0.50196,  0.50196
201, 64, -0.16849,  0.09742,  0.00196, -0.71545,  0.69028, -0.10791,  1.00,  1.00,  0.50196,  0.50196,  0.50196
202, 56, -0.16783,  0.09478, -0.00928, -0.7318,  0.52989, -0.42858,  1.00,  1.00,  0.50196,  0.50196,  0.00
203, 55, -0.17555,  0.0868, -0.00147, -0.91077,  0.26962, -0.31273,  1.00,  1.00,  0.50196,  0.50196,  0.00
204, 56, -0.16783,  0.09478, -0.00928, -0.7318,  0.52989, -0.42858,  1.00,  1.00,  0.50196,  0.50196,  0.00
205, 64, -0.16849,  0.09742,  0.00196, -0.71545,  0.69028, -0.10791,  1.00,  1.00,  0.50196,  0.50196,  0.50196
206, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
207, 64, -0.16849,  0.09742,  0.00196, -0.71545,  0.69028, -0.10791,  1.00,  1.00,  0.50196,  0.50196,  0.50196
208, 63, -0.17626,  0.08756,  0.02102, -0.87676,  0.47211,  0.09171,  1.00,  1.00,  0.50196,  0.50196,  0.50196
209, 66, -0.17041,  0.09626,  0.01959, -0.73202,  0.68042,  0.03429,  1.00,  1.00,  0.50196,  0.50196,  0.50196
210, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
211, 64, -0.16849,  0.09742,  0.00196, -0.71545,  0.69028, -0.10791,  1.00,  1.00,  0.50196,  0.50196,  0.50196
212, 66, -0.17041,  0.09626,  0.01959, -0.73202,  0.68042,  0.03429,  1.00,  1.00,  0.50196,  0.50196,  0.50196
213, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
214, 66, -0.17041,  0.09626,  0.01959, -0.73202,  0.68042,  0.03429,  1.00,  1.00,  0.50196,  0.50196,  0.50196
215, 67, -0.15407,  0.10825,  0.01615, -0.4967,  0.86694, -0.04127,  1.00,  1.00,  0.50196,  0.50196,  0.00
216, 68, -0.15116,  0.10433, -0.01958, -0.51829,  0.67553, -0.52444,  1.00,  1.00,  0.50196,  0.50196,  0.00
217, 57, -0.16564,  0.08806, -0.01536, -0.6403,  0.64435, -0.41813,  1.00,  1.00,  0.50196,  0.50196,  0.00
218, 56, -0.16783,  0.09478, -0.00928, -0.7318,  0.52989, -0.42858,  1.00,  1.00,  0.50196,  0.50196,  0.00
219, 56, -0.16783,  0.09478, -0.00928, -0.7318,  0.52989, -0.42858,  1.00,  1.00,  0.50196,  0.50196,  0.00
220, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
221, 68, -0.15116,  0.10433, -0.01958, -0.51829,  0.67553, -0.52444,  1.00,  1.00,  0.50196,  0.50196,  0.00
222, 68, -0.15116,  0.10433, -0.01958, -0.51829,  0.67553, -0.52444,  1.00,  1.00,  0.50196,  0.50196,  0.00
223, 69, -0.14681,  0.09596, -0.02812, -0.46648,  0.72515, -0.50648, -1.00,  1.00,  0.50196,  0.50196,  0.00
224, 57, -0.16564,  0.08806, -0.01536, -0.6403,  0.64435, -0.41813,  1.00,  1.00,  0.50196,  0.50196,  0.00
225, 70, -0.13752,  0.10725, -0.02457, -0.3548,  0.76703, -0.53449,  1.00,  1.00,  0.50196,  0.50196,  0.50196
226, 69, -0.14681,  0.09596, -0.02812, -0.46648,  0.72515, -0.50648, -1.00,  1.00,  0.50196,  0.50196,  0.00
227, 68, -0.15116,  0.10433, -0.01958, -0.51829,  0.67553, -0.52444,  1.00,  1.00,  0.50196,  0.50196,  0.00
228, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
229, 70, -0.13752,  0.10725, -0.02457, -0.3548,  0.76703, -0.53449,  1.00,  1.00,  0.50196,  0.50196,  0.50196
230, 68, -0.15116,  0.10433, -0.01958, -0.51829,  0.67553, -0.52444,  1.00,  1.00,  0.50196,  0.50196,  0.00
231, 70, -0.13752,  0.10725, -0.02457, -0.3548,  0.76703, -0.53449,  1.00,  1.00,  0.50196,  0.50196,  0.50196
232, 71, -0.13709,  0.09829, -0.03293, -0.37816, -0.05542, -0.92408,  1.00,  1.00,  0.50196,  0.50196,  0.00
233, 69, -0.14681,  0.09596, -0.02812, -0.46648,  0.72515, -0.50648, -1.00,  1.00,  0.50196,  0.50196,  0.00
234, 72, -0.12456,  0.10959, -0.02863, -0.25579,  0.80363, -0.53684, -1.00,  1.00,  0.50196,  0.50196,  0.50196
235, 71, -0.13709,  0.09829, -0.03293, -0.37816, -0.05542, -0.92408,  1.00,  1.00,  0.50196,  0.50196,  0.00
236, 70, -0.13752,  0.10725, -0.02457, -0.3548,  0.76703, -0.53449,  1.00,  1.00,  0.50196,  0.50196,  0.50196
237, 72, -0.12456,  0.10959, -0.02863, -0.25579,  0.80363, -0.53684, -1.00,  1.00,  0.50196,  0.50196,  0.50196
238, 73, -0.12461,  0.10031, -0.0377, -0.29391,  0.10779, -0.94974,  1.00,  1.00,  0.50196,  0.50196,  0.50196
239, 71, -0.13709,  0.09829, -0.03293, -0.37816, -0.05542, -0.92408,  1.00,  1.00,  0.50196,  0.50196,  0.00
240, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
241, 74, -0.1386,  0.11325, -0.00832, -0.29318,  0.93574, -0.19605,  1.00,  1.00,  0.50196,  0.50196,  0.50196
242, 70, -0.13752,  0.10725, -0.02457, -0.3548,  0.76703, -0.53449,  1.00,  1.00,  0.50196,  0.50196,  0.50196
243, 72, -0.12456,  0.10959, -0.02863, -0.25579,  0.80363, -0.53684, -1.00,  1.00,  0.50196,  0.50196,  0.50196
244, 70, -0.13752,  0.10725, -0.02457, -0.3548,  0.76703, -0.53449,  1.00,  1.00,  0.50196,  0.50196,  0.50196
245, 74, -0.1386,  0.11325, -0.00832, -0.29318,  0.93574, -0.19605,  1.00,  1.00,  0.50196,  0.50196,  0.50196
246, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
247, 67, -0.15407,  0.10825,  0.01615, -0.4967,  0.86694, -0.04127,  1.00,  1.00,  0.50196,  0.50196,  0.00
248, 75, -0.13828,  0.11471,  0.01365, -0.26984,  0.93225,  0.24105, -1.00,  1.00,  0.50196,  0.50196,  0.00
249, 65, -0.15356,  0.10916, -0.00434, -0.48364,  0.8607, -0.15901,  1.00,  1.00,  0.50196,  0.50196,  0.50196
250, 75, -0.13828,  0.11471,  0.01365, -0.26984,  0.93225,  0.24105, -1.00,  1.00,  0.50196,  0.50196,  0.00
251, 74, -0.1386,  0.11325, -0.00832, -0.29318,  0.93574, -0.19605,  1.00,  1.00,  0.50196,  0.50196,  0.50196
252, 76, -0.11253,  0.11049, -0.0307, -0.14325,  0.82662, -0.54356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
253, 73, -0.12461,  0.10031, -0.0377, -0.29391,  0.10779, -0.94974,  1.00,  1.00,  0.50196,  0.50196,  0.50196
254, 72, -0.12456,  0.10959, -0.02863, -0.25579,  0.80363, -0.53684, -1.00,  1.00,  0.50196,  0.50196,  0.50196
255, 76, -0.11253,  0.11049, -0.0307, -0.14325,  0.82662, -0.54356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
256, 77, -0.11263,  0.10092, -0.04048, -0.16813,  0.15707, -0.97313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
257, 73, -0.12461,  0.10031, -0.0377, -0.29391,  0.10779, -0.94974,  1.00,  1.00,  0.50196,  0.50196,  0.50196
258, 78, -0.10125,  0.11121, -0.03157, -0.00259,  0.80912, -0.58693, -1.00,  1.00,  0.50196,  0.50196,  0.00
259, 77, -0.11263,  0.10092, -0.04048, -0.16813,  0.15707, -0.97313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
260, 76, -0.11253,  0.11049, -0.0307, -0.14325,  0.82662, -0.54356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
261, 78, -0.10125,  0.11121, -0.03157, -0.00259,  0.80912, -0.58693, -1.00,  1.00,  0.50196,  0.50196,  0.00
262, 79, -0.10123,  0.10133, -0.04181, -0.01682,  0.15095, -0.98835,  1.00,  1.00,  0.50196,  0.50196,  0.50196
263, 77, -0.11263,  0.10092, -0.04048, -0.16813,  0.15707, -0.97313,  1.00,  1.00,  0.50196,  0.50196,  0.50196
264, 72, -0.12456,  0.10959, -0.02863, -0.25579,  0.80363, -0.53684, -1.00,  1.00,  0.50196,  0.50196,  0.50196
265, 74, -0.1386,  0.11325, -0.00832, -0.29318,  0.93574, -0.19605,  1.00,  1.00,  0.50196,  0.50196,  0.50196
266, 80, -0.12502,  0.11625, -0.0105, -0.20749,  0.95696, -0.20129,  1.00,  1.00,  0.50196,  0.50196,  0.50196
267, 76, -0.11253,  0.11049, -0.0307, -0.14325,  0.82662, -0.54356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
268, 72, -0.12456,  0.10959, -0.02863, -0.25579,  0.80363, -0.53684, -1.00,  1.00,  0.50196,  0.50196,  0.50196
269, 80, -0.12502,  0.11625, -0.0105, -0.20749,  0.95696, -0.20129,  1.00,  1.00,  0.50196,  0.50196,  0.50196
270, 81, -0.13735,  0.10588,  0.0276, -0.23099,  0.753,  0.61606, -1.00,  1.00,  0.50196,  0.50196,  0.50196
271, 75, -0.13828,  0.11471,  0.01365, -0.26984,  0.93225,  0.24105, -1.00,  1.00,  0.50196,  0.50196,  0.00
272, 67, -0.15407,  0.10825,  0.01615, -0.4967,  0.86694, -0.04127,  1.00,  1.00,  0.50196,  0.50196,  0.00
273, 81, -0.13735,  0.10588,  0.0276, -0.23099,  0.753,  0.61606, -1.00,  1.00,  0.50196,  0.50196,  0.50196
274, 67, -0.15407,  0.10825,  0.01615, -0.4967,  0.86694, -0.04127,  1.00,  1.00,  0.50196,  0.50196,  0.00
275, 82, -0.15231,  0.09868,  0.03077, -0.21619,  0.434,  0.87459, -1.00,  1.00,  0.50196,  0.50196,  0.00
276, 83, -0.11247,  0.11805, -0.01181, -0.12105,  0.97189, -0.20016, -1.00,  1.00,  0.50196,  0.50196,  0.50196
277, 78, -0.10125,  0.11121, -0.03157, -0.00259,  0.80912, -0.58693, -1.00,  1.00,  0.50196,  0.50196,  0.00
278, 76, -0.11253,  0.11049, -0.0307, -0.14325,  0.82662, -0.54356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
279, 76, -0.11253,  0.11049, -0.0307, -0.14325,  0.82662, -0.54356, -1.00,  1.00,  0.50196,  0.50196,  0.50196
280, 80, -0.12502,  0.11625, -0.0105, -0.20749,  0.95696, -0.20129,  1.00,  1.00,  0.50196,  0.50196,  0.50196
281, 83, -0.11247,  0.11805, -0.01181, -0.12105,  0.97189, -0.20016, -1.00,  1.00,  0.50196,  0.50196,  0.50196
282, 74, -0.1386,  0.11325, -0.00832, -0.29318,  0.93574, -0.19605,  1.00,  1.00,  0.50196,  0.50196,  0.50196
283, 84, -0.12483,  0.11698,  0.00038, -0.22267,  0.97075, -0.08606,  1.00,  1.00,  0.50196,  0.50196,  0.50196
284, 80, -0.12502,  0.11625, -0.0105, -0.20749,  0.95696, -0.20129,  1.00,  1.00,  0.50196,  0.50196,  0.50196
285, 74, -0.1386,  0.11325, -0.00832, -0.29318,  0.93574, -0.19605,  1.00,  1.00,  0.50196,  0.50196,  0.50196
286, 75, -0.13828,  0.11471,  0.01365, -0.26984,  0.93225,  0.24105, -1.00,  1.00,  0.50196,  0.50196,  0.00
287, 84, -0.12483,  0.11698,  0.00038, -0.22267,  0.97075, -0.08606,  1.00,  1.00,  0.50196,  0.50196,  0.50196
288, 80, -0.12502,  0.11625, -0.0105, -0.20749,  0.95696, -0.20129,  1.00,  1.00,  0.50196,  0.50196,  0.50196
289, 84, -0.12483,  0.11698,  0.00038, -0.22267,  0.97075, -0.08606,  1.00,  1.00,  0.50196,  0.50196,  0.50196
290, 85, -0.11212,  0.11816, -0.00119, -0.12415,  0.96452, -0.23109,  1.00,  1.00,  0.50196,  0.50196,  0.50196
291, 80, -0.12502,  0.11625, -0.0105, -0.20749,  0.95696, -0.20129,  1.00,  1.00,  0.50196,  0.50196,  0.50196
292, 85, -0.11212,  0.11816, -0.00119, -0.12415,  0.96452, -0.23109,  1.00,  1.00,  0.50196,  0.50196,  0.50196
293, 83, -0.11247,  0.11805, -0.01181, -0.12105,  0.97189, -0.20016, -1.00,  1.00,  0.50196,  0.50196,  0.50196
294, 75, -0.13828,  0.11471,  0.01365, -0.26984,  0.93225,  0.24105, -1.00,  1.00,  0.50196,  0.50196,  0.00
295, 86, -0.12459,  0.11788,  0.01257, -0.16754,  0.95297,  0.25125, -1.00,  1.00,  0.50196,  0.50196,  0.50196
296, 84, -0.12483,  0.11698,  0.00038, -0.22267,  0.97075, -0.08606,  1.00,  1.00,  0.50196,  0.50196,  0.50196
297, 87, -0.09984,  0.119, -0.0034, -0.11578,  0.95257, -0.28011,  1.00,  1.00,  0.50196,  0.50196,  0.00
298, 83, -0.11247,  0.11805, -0.01181, -0.12105,  0.97189, -0.20016, -1.00,  1.00,  0.50196,  0.50196,  0.50196
299, 85, -0.11212,  0.11816, -0.00119, -0.12415,  0.96452, -0.23109,  1.00,  1.00,  0.50196,  0.50196,  0.50196
300, 88, -0.12455,  0.11018,  0.0266, -0.10825,  0.81544,  0.56823, -1.00,  1.00,  0.50196,  0.50196,  0.50196
301, 86, -0.12459,  0.11788,  0.01257, -0.16754,  0.95297,  0.25125, -1.00,  1.00,  0.50196,  0.50196,  0.50196
302, 75, -0.13828,  0.11471,  0.01365, -0.26984,  0.93225,  0.24105, -1.00,  1.00,  0.50196,  0.50196,  0.00
303, 88, -0.12455,  0.11018,  0.0266, -0.10825,  0.81544,  0.56823, -1.00,  1.00,  0.50196,  0.50196,  0.50196
304, 75, -0.13828,  0.11471,  0.01365, -0.26984,  0.93225,  0.24105, -1.00,  1.00,  0.50196,  0.50196,  0.00
305, 81, -0.13735,  0.10588,  0.0276, -0.23099,  0.753,  0.61606, -1.00,  1.00,  0.50196,  0.50196,  0.50196
306, 87, -0.09984,  0.119, -0.0034, -0.11578,  0.95257, -0.28011,  1.00,  1.00,  0.50196,  0.50196,  0.00
307, 89, -0.10021,  0.11874, -0.01178, -0.03645,  0.98278, -0.17936, -1.00,  1.00,  0.50196,  0.50196,  0.50196
308, 83, -0.11247,  0.11805, -0.01181, -0.12105,  0.97189, -0.20016, -1.00,  1.00,  0.50196,  0.50196,  0.50196
309, 83, -0.11247,  0.11805, -0.01181, -0.12105,  0.97189, -0.20016, -1.00,  1.00,  0.50196,  0.50196,  0.50196
310, 89, -0.10021,  0.11874, -0.01178, -0.03645,  0.98278, -0.17936, -1.00,  1.00,  0.50196,  0.50196,  0.50196
311, 78, -0.10125,  0.11121, -0.03157, -0.00259,  0.80912, -0.58693, -1.00,  1.00,  0.50196,  0.50196,  0.00
312, 90, -0.0877,  0.11844, -0.01019,  0.05763,  0.98812, -0.13887, -1.00,  1.00,  0.50196,  0.50196,  0.50196
313, 89, -0.10021,  0.11874, -0.01178, -0.03645,  0.98278, -0.17936, -1.00,  1.00,  0.50196,  0.50196,  0.50196
314, 87, -0.09984,  0.119, -0.0034, -0.11578,  0.95257, -0.28011,  1.00,  1.00,  0.50196,  0.50196,  0.00
315, 90, -0.0877,  0.11844, -0.01019,  0.05763,  0.98812, -0.13887, -1.00,  1.00,  0.50196,  0.50196,  0.50196
316, 78, -0.10125,  0.11121, -0.03157, -0.00259,  0.80912, -0.58693, -1.00,  1.00,  0.50196,  0.50196,  0.00
317, 89, -0.10021,  0.11874, -0.01178, -0.03645,  0.98278, -0.17936, -1.00,  1.00,  0.50196,  0.50196,  0.50196
318, 90, -0.0877,  0.11844, -0.01019,  0.05763,  0.98812, -0.13887, -1.00,  1.00,  0.50196,  0.50196,  0.50196
319, 87, -0.09984,  0.119, -0.0034, -0.11578,  0.95257, -0.28011,  1.00,  1.00,  0.50196,  0.50196,  0.00
320, 91, -0.09966,  0.11654,  0.00461,  0.42765, -0.83788,  0.33809, -1.00,  1.00,  0.50196,  0.50196,  0.50196
321, 92, -0.11185,  0.11149,  0.02451,  0.01398,  0.83819,  0.54472, -1.00,  1.00,  0.50196,  0.50196,  0.50196
322, 86, -0.12459,  0.11788,  0.01257, -0.16754,  0.95297,  0.25125, -1.00,  1.00,  0.50196,  0.50196,  0.50196
323, 88, -0.12455,  0.11018,  0.0266, -0.10825,  0.81544,  0.56823, -1.00,  1.00,  0.50196,  0.50196,  0.50196
324, 92, -0.11185,  0.11149,  0.02451,  0.01398,  0.83819,  0.54472, -1.00,  1.00,  0.50196,  0.50196,  0.50196
325, 93, -0.11169,  0.11754,  0.01215, -0.0195,  0.88943,  0.45619, -1.00,  1.00,  0.50196,  0.50196,  0.50196
326, 86, -0.12459,  0.11788,  0.01257, -0.16754,  0.95297,  0.25125, -1.00,  1.00,  0.50196,  0.50196,  0.50196
327, 94, -0.08709,  0.11703,  0.01137,  0.10699,  0.94307,  0.3141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
328, 90, -0.0877,  0.11844, -0.01019,  0.05763,  0.98812, -0.13887, -1.00,  1.00,  0.50196,  0.50196,  0.50196
329, 91, -0.09966,  0.11654,  0.00461,  0.42765, -0.83788,  0.33809, -1.00,  1.00,  0.50196,  0.50196,  0.50196
330, 91, -0.09966,  0.11654,  0.00461,  0.42765, -0.83788,  0.33809, -1.00,  1.00,  0.50196,  0.50196,  0.50196
331, 95, -0.09959,  0.1184,  0.01186,  0.06684,  0.85609,  0.51226, -1.00,  1.00,  0.50196,  0.50196,  0.00
332, 94, -0.08709,  0.11703,  0.01137,  0.10699,  0.94307,  0.3141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
333, 96, -0.09986,  0.11235,  0.02203,  0.08601,  0.83223,  0.54739, -1.00,  1.00,  0.50196,  0.50196,  0.50196
334, 95, -0.09959,  0.1184,  0.01186,  0.06684,  0.85609,  0.51226, -1.00,  1.00,  0.50196,  0.50196,  0.00
335, 93, -0.11169,  0.11754,  0.01215, -0.0195,  0.88943,  0.45619, -1.00,  1.00,  0.50196,  0.50196,  0.50196
336, 96, -0.09986,  0.11235,  0.02203,  0.08601,  0.83223,  0.54739, -1.00,  1.00,  0.50196,  0.50196,  0.50196
337, 93, -0.11169,  0.11754,  0.01215, -0.0195,  0.88943,  0.45619, -1.00,  1.00,  0.50196,  0.50196,  0.50196
338, 92, -0.11185,  0.11149,  0.02451,  0.01398,  0.83819,  0.54472, -1.00,  1.00,  0.50196,  0.50196,  0.50196
339, 97, -0.08731,  0.11173,  0.01926,  0.18386,  0.79155,  0.58251, -1.00,  1.00,  0.50196,  0.50196,  0.50196
340, 94, -0.08709,  0.11703,  0.01137,  0.10699,  0.94307,  0.3141, -1.00,  1.00,  0.50196,  0.50196,  0.50196
341, 95, -0.09959,  0.1184,  0.01186,  0.06684,  0.85609,  0.51226, -1.00,  1.00,  0.50196,  0.50196,  0.00
342, 97, -0.08731,  0.11173,  0.01926,  0.18386,  0.79155,  0.58251, -1.00,  1.00,  0.50196,  0.50196,  0.50196
343, 95, -0.09959,  0.1184,  0.01186,  0.06684,  0.85609,  0.51226, -1.00,  1.00,  0.50196,  0.50196,  0.00
344, 96, -0.09986,  0.11235,  0.02203,  0.08601,  0.83223,  0.54739, -1.00,  1.00,  0.50196,  0.50196,  0.50196
345, 88, -0.12455,  0.11018,  0.0266, -0.10825,  0.81544,  0.56823, -1.00,  1.00,  0.50196,  0.50196,  0.50196
346, 98, -0.11192,  0.1062,  0.03124,  0.16537,  0.24451,  0.95541, -1.00,  1.00,  0.50196,  0.50196,  0.00
347, 92, -0.11185,  0.11149,  0.02451,  0.01398,  0.83819,  0.54472, -1.00,  1.00,  0.50196,  0.50196,  0.50196
348, 88, -0.12455,  0.11018,  0.0266, -0.10825,  0.81544,  0.56823, -1.00,  1.00,  0.50196,  0.50196,  0.50196
349, 99, -0.12445,  0.10466,  0.03307,  0.03436,  0.25431,  0.9665, -1.00,  1.00,  0.50196,  0.50196,  0.00
350, 98, -0.11192,  0.1062,  0.03124,  0.16537,  0.24451,  0.95541, -1.00,  1.00,  0.50196,  0.50196,  0.00
351, 92, -0.11185,  0.11149,  0.02451,  0.01398,  0.83819,  0.54472, -1.00,  1.00,  0.50196,  0.50196,  0.50196
352, 98, -0.11192,  0.1062,  0.03124,  0.16537,  0.24451,  0.95541, -1.00,  1.00,  0.50196,  0.50196,  0.00
353, 100, -0.09977,  0.10777,  0.02821,  0.23538,  0.28266,  0.92982, -1.00,  1.00,  0.50196,  0.50196,  0.50196
354, 92, -0.11185,  0.11149,  0.02451,  0.01398,  0.83819,  0.54472, -1.00,  1.00,  0.50196,  0.50196,  0.50196
355, 100, -0.09977,  0.10777,  0.02821,  0.23538,  0.28266,  0.92982, -1.00,  1.00,  0.50196,  0.50196,  0.50196
356, 96, -0.09986,  0.11235,  0.02203,  0.08601,  0.83223,  0.54739, -1.00,  1.00,  0.50196,  0.50196,  0.50196
357, 81, -0.13735,  0.10588,  0.0276, -0.23099,  0.753,  0.61606, -1.00,  1.00,  0.50196,  0.50196,  0.50196
358, 99, -0.12445,  0.10466,  0.03307,  0.03436,  0.25431,  0.9665, -1.00,  1.00,  0.50196,  0.50196,  0.00
359, 88, -0.12455,  0.11018,  0.0266, -0.10825,  0.81544,  0.56823, -1.00,  1.00,  0.50196,  0.50196,  0.50196
360, 81, -0.13735,  0.10588,  0.0276, -0.23099,  0.753,  0.61606, -1.00,  1.00,  0.50196,  0.50196,  0.50196
361, 101, -0.13673,  0.10025,  0.03378, -0.00588,  0.13932,  0.99023, -1.00,  1.00,  0.50196,  0.50196,  0.00
362, 99, -0.12445,  0.10466,  0.03307,  0.03436,  0.25431,  0.9665, -1.00,  1.00,  0.50196,  0.50196,  0.00
363, 102, -0.15054,  0.09302,  0.03357, -0.2454,  0.44904,  0.85915, -1.00,  1.00,  0.50196,  0.50196,  0.00
364, 101, -0.13673,  0.10025,  0.03378, -0.00588,  0.13932,  0.99023, -1.00,  1.00,  0.50196,  0.50196,  0.00
365, 81, -0.13735,  0.10588,  0.0276, -0.23099,  0.753,  0.61606, -1.00,  1.00,  0.50196,  0.50196,  0.50196
366, 102, -0.15054,  0.09302,  0.03357, -0.2454,  0.44904,  0.85915, -1.00,  1.00,  0.50196,  0.50196,  0.00
367, 81, -0.13735,  0.10588,  0.0276, -0.23099,  0.753,  0.61606, -1.00,  1.00,  0.50196,  0.50196,  0.50196
368, 82, -0.15231,  0.09868,  0.03077, -0.21619,  0.434,  0.87459, -1.00,  1.00,  0.50196,  0.50196,  0.00
369, 96, -0.09986,  0.11235,  0.02203,  0.08601,  0.83223,  0.54739, -1.00,  1.00,  0.50196,  0.50196,  0.50196
370, 100, -0.09977,  0.10777,  0.02821,  0.23538,  0.28266,  0.92982, -1.00,  1.00,  0.50196,  0.50196,  0.50196
371, 103, -0.08759,  0.10764,  0.02487,  0.30528,  0.23955,  0.92147, -1.00,  1.00,  0.50196,  0.50196,  0.50196
372, 96, -0.09986,  0.11235,  0.02203,  0.08601,  0.83223,  0.54739, -1.00,  1.00,  0.50196,  0.50196,  0.50196
373, 103, -0.08759,  0.10764,  0.02487,  0.30528,  0.23955,  0.92147, -1.00,  1.00,  0.50196,  0.50196,  0.50196
374, 97, -0.08731,  0.11173,  0.01926,  0.18386,  0.79155,  0.58251, -1.00,  1.00,  0.50196,  0.50196,  0.50196
375, 82, -0.15231,  0.09868,  0.03077, -0.21619,  0.434,  0.87459, -1.00,  1.00,  0.50196,  0.50196,  0.00
376, 104, -0.1648,  0.08679,  0.03169, -0.46275,  0.46185,  0.75667, -1.00,  1.00,  0.50196,  0.50196,  0.00
377, 102, -0.15054,  0.09302,  0.03357, -0.2454,  0.44904,  0.85915, -1.00,  1.00,  0.50196,  0.50196,  0.00
378, 82, -0.15231,  0.09868,  0.03077, -0.21619,  0.434,  0.87459, -1.00,  1.00,  0.50196,  0.50196,  0.00
379, 105, -0.16758,  0.08902,  0.02952, -0.36396,  0.30525,  0.87997, -1.00,  1.00,  0.50196,  0.50196,  0.00
380, 104, -0.1648,  0.08679,  0.03169, -0.46275,  0.46185,  0.75667, -1.00,  1.00,  0.50196,  0.50196,  0.00
381, 106, -0.17372,  0.08313,  0.02886, -0.49143,  0.1357,  0.86028, -1.00,  1.00,  0.50196,  0.50196,  0.00
382, 104, -0.1648,  0.08679,  0.03169, -0.46275,  0.46185,  0.75667, -1.00,  1.00,  0.50196,  0.50196,  0.00
383, 105, -0.16758,  0.08902,  0.02952, -0.36396,  0.30525,  0.87997, -1.00,  1.00,  0.50196,  0.50196,  0.00
384, 106, -0.17372,  0.08313,  0.02886, -0.49143,  0.1357,  0.86028, -1.00,  1.00,  0.50196,  0.50196,  0.00
385, 107, -0.17052,  0.08066,  0.0302, -0.57723,  0.21256,  0.78843, -1.00,  1.00,  0.50196,  0.50196,  0.00
386, 104, -0.1648,  0.08679,  0.03169, -0.46275,  0.46185,  0.75667, -1.00,  1.00,  0.50196,  0.50196,  0.00
387, 108, -0.17641,  0.07766,  0.02718, -0.72282, -0.05947,  0.68847, -1.00,  1.00,  0.50196,  0.50196,  0.00
388, 107, -0.17052,  0.08066,  0.0302, -0.57723,  0.21256,  0.78843, -1.00,  1.00,  0.50196,  0.50196,  0.00
389, 106, -0.17372,  0.08313,  0.02886, -0.49143,  0.1357,  0.86028, -1.00,  1.00,  0.50196,  0.50196,  0.00
390, 108, -0.17641,  0.07766,  0.02718, -0.72282, -0.05947,  0.68847, -1.00,  1.00,  0.50196,  0.50196,  0.00
391, 109, -0.1751,  0.07386,  0.02701, -0.71557, -0.01864,  0.69829, -1.00,  1.00,  0.50196,  0.50196,  0.00
392, 107, -0.17052,  0.08066,  0.0302, -0.57723,  0.21256,  0.78843, -1.00,  1.00,  0.50196,  0.50196,  0.00
393, 108, -0.17641,  0.07766,  0.02718, -0.72282, -0.05947,  0.68847, -1.00,  1.00,  0.50196,  0.50196,  0.00
394, 110, -0.17708,  0.06922,  0.02413, -0.92827, -0.06369,  0.36641, -1.00,  1.00,  0.50196,  0.50196,  0.00
395, 109, -0.1751,  0.07386,  0.02701, -0.71557, -0.01864,  0.69829, -1.00,  1.00,  0.50196,  0.50196,  0.00
396, 103, -0.08759,  0.10764,  0.02487,  0.30528,  0.23955,  0.92147, -1.00,  1.00,  0.50196,  0.50196,  0.50196
397, 111, -0.07564,  0.11081,  0.01675,  0.25953,  0.72436,  0.63852, -1.00,  1.00,  0.50196,  0.50196,  0.50196
398, 97, -0.08731,  0.11173,  0.01926,  0.18386,  0.79155,  0.58251, -1.00,  1.00,  0.50196,  0.50196,  0.50196
399, 103, -0.08759,  0.10764,  0.02487,  0.30528,  0.23955,  0.92147, -1.00,  1.00,  0.50196,  0.50196,  0.50196
400, 112, -0.07553,  0.10667,  0.0203,  0.34531,  0.13027,  0.92918, -1.00,  1.00,  0.50196,  0.50196,  0.50196
401, 111, -0.07564,  0.11081,  0.01675,  0.25953,  0.72436,  0.63852, -1.00,  1.00,  0.50196,  0.50196,  0.50196
