VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w
208, 94, -0.06166,  0.06694,  0.05679,  0.27641,  0.76604,  0.58013, -1.00,  1.00,  0.00,  0.00,  0.00
209, 95, -0.06205,  0.06618,  0.0581,  0.38183,  0.78288,  0.49104,  1.00,  1.00,  0.00,  0.00,  0.00
210, 96, -0.06135,  0.06458,  0.06009,  0.3893,  0.79019,  0.47334, -1.00,  1.00,  0.00,  0.00,  0.00
211, 93, -0.06029,  0.06477,  0.05894,  0.32337,  0.7684,  0.55224,  1.00,  1.00,  0.00,  0.00,  0.00
212, 95, -0.06205,  0.06618,  0.0581,  0.38183,  0.78288,  0.49104,  1.00,  1.00,  0.00,  0.00,  0.00
213, 97, -0.06244,  0.06434,  0.06137,  0.38537,  0.79087,  0.47541,  1.00,  1.00,  0.00,  0.00,  0.00
214, 96, -0.06135,  0.06458,  0.06009,  0.3893,  0.79019,  0.47334, -1.00,  1.00,  0.00,  0.00,  0.00
215, 95, -0.06205,  0.06618,  0.0581,  0.38183,  0.78288,  0.49104,  1.00,  1.00,  0.00,  0.00,  0.00
216, 98,  0.00737,  0.07004, -0.00927, -0.09264, -0.70327,  0.70486,  1.00,  1.00,  0.00,  0.00,  0.30196
217, 99,  0.00068,  0.07295, -0.00915, -0.74223, -0.10371,  0.66207,  1.00,  1.00,  0.00,  0.00,  0.30196
218, 100,  0.00066,  0.07065, -0.0096, -0.81289, -0.39497,  0.42803,  1.00,  1.00,  0.00,  0.00,  0.30196
219, 98,  0.00737,  0.07004, -0.00927, -0.09264, -0.70327,  0.70486,  1.00,  1.00,  0.00,  0.00,  0.30196
220, 101,  0.00757,  0.07279, -0.00882, -0.05524, -0.21633,  0.97476, -1.00,  1.00,  0.00,  0.00,  0.30196
221, 99,  0.00068,  0.07295, -0.00915, -0.74223, -0.10371,  0.66207,  1.00,  1.00,  0.00,  0.00,  0.30196
222, 101,  0.00757,  0.07279, -0.00882, -0.05524, -0.21633,  0.97476, -1.00,  1.00,  0.00,  0.00,  0.30196
223, 102,  0.00088,  0.07572, -0.0084, -0.74813, -0.15566,  0.64504,  1.00,  1.00,  0.00,  0.00,  0.30196
224, 99,  0.00068,  0.07295, -0.00915, -0.74223, -0.10371,  0.66207,  1.00,  1.00,  0.00,  0.00,  0.30196
225, 101,  0.00757,  0.07279, -0.00882, -0.05524, -0.21633,  0.97476, -1.00,  1.00,  0.00,  0.00,  0.30196
226, 103,  0.00775,  0.07529, -0.00813, -0.05519, -0.3066,  0.95024,  1.00,  1.00,  0.00,  0.00,  0.30196
227, 102,  0.00088,  0.07572, -0.0084, -0.74813, -0.15566,  0.64504,  1.00,  1.00,  0.00,  0.00,  0.30196
228, 103,  0.00775,  0.07529, -0.00813, -0.05519, -0.3066,  0.95024,  1.00,  1.00,  0.00,  0.00,  0.30196
229, 104,  0.001,  0.0775, -0.00771, -0.75602, -0.27327,  0.59478, -1.00,  1.00,  0.00,  0.00,  0.30196
230, 102,  0.00088,  0.07572, -0.0084, -0.74813, -0.15566,  0.64504,  1.00,  1.00,  0.00,  0.00,  0.30196
231, 103,  0.00775,  0.07529, -0.00813, -0.05519, -0.3066,  0.95024,  1.00,  1.00,  0.00,  0.00,  0.30196
232, 105,  0.00788,  0.07718, -0.00742, -0.05631, -0.48154,  0.87461, -1.00,  1.00,  0.00,  0.00,  0.30196
233, 104,  0.001,  0.0775, -0.00771, -0.75602, -0.27327,  0.59478, -1.00,  1.00,  0.00,  0.00,  0.30196
234, 106,  0.00112,  0.0791, -0.00644, -0.7618, -0.44124,  0.4743, -1.00,  1.00,  0.00,  0.00,  0.30196
235, 104,  0.001,  0.0775, -0.00771, -0.75602, -0.27327,  0.59478, -1.00,  1.00,  0.00,  0.00,  0.30196
236, 105,  0.00788,  0.07718, -0.00742, -0.05631, -0.48154,  0.87461, -1.00,  1.00,  0.00,  0.00,  0.30196
237, 106,  0.00112,  0.0791, -0.00644, -0.7618, -0.44124,  0.4743, -1.00,  1.00,  0.00,  0.00,  0.30196
238, 105,  0.00788,  0.07718, -0.00742, -0.05631, -0.48154,  0.87461, -1.00,  1.00,  0.00,  0.00,  0.30196
239, 107,  0.00801,  0.079, -0.0061, -0.0477, -0.72347,  0.6887, -1.00,  1.00,  0.00,  0.00,  0.30196
240, 107,  0.00801,  0.079, -0.0061, -0.0477, -0.72347,  0.6887, -1.00,  1.00,  0.00,  0.00,  0.30196
241, 108,  0.00121,  0.08047, -0.00443, -0.76744, -0.56775,  0.29782, -1.00,  1.00,  0.00,  0.00,  0.30196
242, 106,  0.00112,  0.0791, -0.00644, -0.7618, -0.44124,  0.4743, -1.00,  1.00,  0.00,  0.00,  0.30196
243, 107,  0.00801,  0.079, -0.0061, -0.0477, -0.72347,  0.6887, -1.00,  1.00,  0.00,  0.00,  0.30196
244, 109,  0.0081,  0.08021, -0.00431, -0.04791, -0.90035,  0.43252,  1.00,  1.00,  0.00,  0.00,  0.30196
245, 108,  0.00121,  0.08047, -0.00443, -0.76744, -0.56775,  0.29782, -1.00,  1.00,  0.00,  0.00,  0.30196
246, 109,  0.0081,  0.08021, -0.00431, -0.04791, -0.90035,  0.43252,  1.00,  1.00,  0.00,  0.00,  0.30196
247, 110,  0.00127,  0.0812, -0.00237, -0.77255, -0.62352,  0.11995, -1.00,  1.00,  0.00,  0.00,  0.30196
248, 108,  0.00121,  0.08047, -0.00443, -0.76744, -0.56775,  0.29782, -1.00,  1.00,  0.00,  0.00,  0.30196
249, 109,  0.0081,  0.08021, -0.00431, -0.04791, -0.90035,  0.43252,  1.00,  1.00,  0.00,  0.00,  0.30196
250, 111,  0.00814,  0.08073, -0.00228, -0.06192, -0.98207,  0.17803, -1.00,  1.00,  0.00,  0.00,  0.30196
251, 110,  0.00127,  0.0812, -0.00237, -0.77255, -0.62352,  0.11995, -1.00,  1.00,  0.00,  0.00,  0.30196
252, 110,  0.00127,  0.0812, -0.00237, -0.77255, -0.62352,  0.11995, -1.00,  1.00,  0.00,  0.00,  0.30196
253, 111,  0.00814,  0.08073, -0.00228, -0.06192, -0.98207,  0.17803, -1.00,  1.00,  0.00,  0.00,  0.30196
254, 112,  0.00814,  0.08087, -2.50760E-08, -0.06807, -0.99768,  2.78376E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
255, 110,  0.00127,  0.0812, -0.00237, -0.77255, -0.62352,  0.11995, -1.00,  1.00,  0.00,  0.00,  0.30196
256, 112,  0.00814,  0.08087, -2.50760E-08, -0.06807, -0.99768,  2.78376E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
257, 113,  0.00128,  0.08133, -2.41128E-08, -0.77253, -0.63498,  2.92625E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
258, 114,  0.00127,  0.0812,  0.00237, -0.77255, -0.62352, -0.11995,  1.00,  1.00,  0.00,  0.00,  0.30196
259, 115,  0.00128,  0.08133, -2.41128E-08, -0.77253, -0.63498,  2.92625E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
260, 112,  0.00814,  0.08087, -2.50760E-08, -0.06807, -0.99768,  2.78376E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
261, 114,  0.00127,  0.0812,  0.00237, -0.77255, -0.62352, -0.11995,  1.00,  1.00,  0.00,  0.00,  0.30196
262, 112,  0.00814,  0.08087, -2.50760E-08, -0.06807, -0.99768,  2.78376E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
263, 116,  0.00814,  0.08073,  0.00228, -0.06192, -0.98207, -0.17803,  1.00,  1.00,  0.00,  0.00,  0.30196
264, 117,  0.0081,  0.08021,  0.00431, -0.04791, -0.90035, -0.43252, -1.00,  1.00,  0.00,  0.00,  0.30196
265, 114,  0.00127,  0.0812,  0.00237, -0.77255, -0.62352, -0.11995,  1.00,  1.00,  0.00,  0.00,  0.30196
266, 116,  0.00814,  0.08073,  0.00228, -0.06192, -0.98207, -0.17803,  1.00,  1.00,  0.00,  0.00,  0.30196
267, 117,  0.0081,  0.08021,  0.00431, -0.04791, -0.90035, -0.43252, -1.00,  1.00,  0.00,  0.00,  0.30196
268, 118,  0.00121,  0.08047,  0.00443, -0.76744, -0.56775, -0.29782,  1.00,  1.00,  0.00,  0.00,  0.30196
269, 114,  0.00127,  0.0812,  0.00237, -0.77255, -0.62352, -0.11995,  1.00,  1.00,  0.00,  0.00,  0.30196
270, 119,  0.00801,  0.079,  0.0061, -0.0477, -0.72347, -0.6887,  1.00,  1.00,  0.00,  0.00,  0.30196
271, 118,  0.00121,  0.08047,  0.00443, -0.76744, -0.56775, -0.29782,  1.00,  1.00,  0.00,  0.00,  0.30196
272, 117,  0.0081,  0.08021,  0.00431, -0.04791, -0.90035, -0.43252, -1.00,  1.00,  0.00,  0.00,  0.30196
273, 119,  0.00801,  0.079,  0.0061, -0.0477, -0.72347, -0.6887,  1.00,  1.00,  0.00,  0.00,  0.30196
274, 120,  0.00112,  0.0791,  0.00644, -0.76181, -0.44124, -0.4743,  1.00,  1.00,  0.00,  0.00,  0.30196
275, 118,  0.00121,  0.08047,  0.00443, -0.76744, -0.56775, -0.29782,  1.00,  1.00,  0.00,  0.00,  0.30196
276, 120,  0.00112,  0.0791,  0.00644, -0.76181, -0.44124, -0.4743,  1.00,  1.00,  0.00,  0.00,  0.30196
277, 119,  0.00801,  0.079,  0.0061, -0.0477, -0.72347, -0.6887,  1.00,  1.00,  0.00,  0.00,  0.30196
278, 121,  0.00788,  0.07718,  0.00742, -0.05631, -0.48154, -0.87461,  1.00,  1.00,  0.00,  0.00,  0.30196
279, 120,  0.00112,  0.0791,  0.00644, -0.76181, -0.44124, -0.4743,  1.00,  1.00,  0.00,  0.00,  0.30196
280, 121,  0.00788,  0.07718,  0.00742, -0.05631, -0.48154, -0.87461,  1.00,  1.00,  0.00,  0.00,  0.30196
281, 122,  0.001,  0.0775,  0.00771, -0.75602, -0.27326, -0.59478,  1.00,  1.00,  0.00,  0.00,  0.30196
282, 123,  0.00775,  0.07529,  0.00813, -0.05519, -0.3066, -0.95024, -1.00,  1.00,  0.00,  0.00,  0.30196
283, 122,  0.001,  0.0775,  0.00771, -0.75602, -0.27326, -0.59478,  1.00,  1.00,  0.00,  0.00,  0.30196
284, 121,  0.00788,  0.07718,  0.00742, -0.05631, -0.48154, -0.87461,  1.00,  1.00,  0.00,  0.00,  0.30196
285, 123,  0.00775,  0.07529,  0.00813, -0.05519, -0.3066, -0.95024, -1.00,  1.00,  0.00,  0.00,  0.30196
286, 124,  0.00088,  0.07572,  0.0084, -0.74813, -0.15566, -0.64504, -1.00,  1.00,  0.00,  0.00,  0.30196
287, 122,  0.001,  0.0775,  0.00771, -0.75602, -0.27326, -0.59478,  1.00,  1.00,  0.00,  0.00,  0.30196
288, 125,  0.00757,  0.07279,  0.00882, -0.05524, -0.21633, -0.97476,  1.00,  1.00,  0.00,  0.00,  0.30196
289, 124,  0.00088,  0.07572,  0.0084, -0.74813, -0.15566, -0.64504, -1.00,  1.00,  0.00,  0.00,  0.30196
290, 123,  0.00775,  0.07529,  0.00813, -0.05519, -0.3066, -0.95024, -1.00,  1.00,  0.00,  0.00,  0.30196
291, 125,  0.00757,  0.07279,  0.00882, -0.05524, -0.21633, -0.97476,  1.00,  1.00,  0.00,  0.00,  0.30196
292, 126,  0.00068,  0.07295,  0.00915, -0.74223, -0.10373, -0.66207, -1.00,  1.00,  0.00,  0.00,  0.30196
293, 124,  0.00088,  0.07572,  0.0084, -0.74813, -0.15566, -0.64504, -1.00,  1.00,  0.00,  0.00,  0.30196
294, 127,  0.00737,  0.07004,  0.00927, -0.09264, -0.70327, -0.70486, -1.00,  1.00,  0.00,  0.00,  0.30196
295, 126,  0.00068,  0.07295,  0.00915, -0.74223, -0.10373, -0.66207, -1.00,  1.00,  0.00,  0.00,  0.30196
296, 125,  0.00757,  0.07279,  0.00882, -0.05524, -0.21633, -0.97476,  1.00,  1.00,  0.00,  0.00,  0.30196
297, 127,  0.00737,  0.07004,  0.00927, -0.09264, -0.70327, -0.70486, -1.00,  1.00,  0.00,  0.00,  0.30196
298, 128,  0.00066,  0.07065,  0.0096, -0.81288, -0.39499, -0.42803, -1.00,  1.00,  0.00,  0.00,  0.30196
299, 126,  0.00068,  0.07295,  0.00915, -0.74223, -0.10373, -0.66207, -1.00,  1.00,  0.00,  0.00,  0.30196
300, 129,  0.00736,  0.06978, -0.01082, -0.09071, -0.99582, -0.01106, -1.00,  1.00,  0.00,  0.00,  0.30196
301, 130,  0.00737,  0.07004, -0.00927, -0.09264, -0.70327,  0.70486,  1.00,  1.00,  0.00,  0.00,  0.30196
302, 131,  0.00066,  0.07065, -0.0096, -0.81289, -0.39497,  0.42803, -1.00,  1.00,  0.00,  0.00,  0.30196
303, 129,  0.00736,  0.06978, -0.01082, -0.09071, -0.99582, -0.01106, -1.00,  1.00,  0.00,  0.00,  0.30196
304, 131,  0.00066,  0.07065, -0.0096, -0.81289, -0.39497,  0.42803, -1.00,  1.00,  0.00,  0.00,  0.30196
305, 132,  0.00064,  0.07038, -0.01101, -0.76137, -0.64826, -0.00825, -1.00,  1.00,  0.00,  0.00,  0.30196
306, 132,  0.00064,  0.07038, -0.01101, -0.76137, -0.64826, -0.00825, -1.00,  1.00,  0.00,  0.00,  0.30196
307, 133,  0.00739,  0.0702, -0.01296, -0.05928, -0.69723, -0.7144, -1.00,  1.00,  0.00,  0.00,  0.30196
308, 129,  0.00736,  0.06978, -0.01082, -0.09071, -0.99582, -0.01106, -1.00,  1.00,  0.00,  0.00,  0.30196
309, 132,  0.00064,  0.07038, -0.01101, -0.76137, -0.64826, -0.00825, -1.00,  1.00,  0.00,  0.00,  0.30196
310, 134,  0.00067,  0.07077, -0.01289, -0.76044, -0.37039, -0.53343, -1.00,  1.00,  0.00,  0.00,  0.30196
311, 133,  0.00739,  0.0702, -0.01296, -0.05928, -0.69723, -0.7144, -1.00,  1.00,  0.00,  0.00,  0.30196
312, 133,  0.00739,  0.0702, -0.01296, -0.05928, -0.69723, -0.7144, -1.00,  1.00,  0.00,  0.00,  0.30196
313, 134,  0.00067,  0.07077, -0.01289, -0.76044, -0.37039, -0.53343, -1.00,  1.00,  0.00,  0.00,  0.30196
314, 135,  0.00085,  0.07185, -0.01316, -0.62005,  0.11088, -0.77669, -1.00,  1.00,  0.00,  0.00,  0.30196
315, 133,  0.00739,  0.0702, -0.01296, -0.05928, -0.69723, -0.7144, -1.00,  1.00,  0.00,  0.00,  0.30196
316, 135,  0.00085,  0.07185, -0.01316, -0.62005,  0.11088, -0.77669, -1.00,  1.00,  0.00,  0.00,  0.30196
317, 136,  0.00745,  0.07112, -0.01305,  0.01341,  0.05289, -0.99851,  1.00,  1.00,  0.00,  0.00,  0.30196
318, 137,  0.0077,  0.07464, -0.01206,  0.0445,  0.32554, -0.94448, -1.00,  1.00,  0.00,  0.00,  0.30196
319, 136,  0.00745,  0.07112, -0.01305,  0.01341,  0.05289, -0.99851,  1.00,  1.00,  0.00,  0.00,  0.30196
320, 135,  0.00085,  0.07185, -0.01316, -0.62005,  0.11088, -0.77669, -1.00,  1.00,  0.00,  0.00,  0.30196
321, 137,  0.0077,  0.07464, -0.01206,  0.0445,  0.32554, -0.94448, -1.00,  1.00,  0.00,  0.00,  0.30196
322, 135,  0.00085,  0.07185, -0.01316, -0.62005,  0.11088, -0.77669, -1.00,  1.00,  0.00,  0.00,  0.30196
323, 138,  0.00109,  0.07523, -0.01214, -0.61487,  0.30079, -0.72901, -1.00,  1.00,  0.00,  0.00,  0.30196
324, 138,  0.00109,  0.07523, -0.01214, -0.61487,  0.30079, -0.72901, -1.00,  1.00,  0.00,  0.00,  0.30196
325, 139,  0.0079,  0.07738, -0.01091,  0.05451,  0.41741, -0.90708, -1.00,  1.00,  0.00,  0.00,  0.30196
326, 137,  0.0077,  0.07464, -0.01206,  0.0445,  0.32554, -0.94448, -1.00,  1.00,  0.00,  0.00,  0.30196
327, 138,  0.00109,  0.07523, -0.01214, -0.61487,  0.30079, -0.72901, -1.00,  1.00,  0.00,  0.00,  0.30196
328, 140,  0.00129,  0.07804, -0.01103, -0.6175,  0.36622, -0.69612, -1.00,  1.00,  0.00,  0.00,  0.30196
329, 139,  0.0079,  0.07738, -0.01091,  0.05451,  0.41741, -0.90708, -1.00,  1.00,  0.00,  0.00,  0.30196
330, 140,  0.00129,  0.07804, -0.01103, -0.6175,  0.36622, -0.69612, -1.00,  1.00,  0.00,  0.00,  0.30196
331, 141,  0.00803,  0.07926, -0.00994,  0.06056,  0.58943, -0.80555,  1.00,  1.00,  0.00,  0.00,  0.30196
332, 139,  0.0079,  0.07738, -0.01091,  0.05451,  0.41741, -0.90708, -1.00,  1.00,  0.00,  0.00,  0.30196
333, 140,  0.00129,  0.07804, -0.01103, -0.6175,  0.36622, -0.69612, -1.00,  1.00,  0.00,  0.00,  0.30196
334, 142,  0.00142,  0.07993, -0.01002, -0.61282,  0.49855, -0.61311,  1.00,  1.00,  0.00,  0.00,  0.30196
335, 141,  0.00803,  0.07926, -0.00994,  0.06056,  0.58943, -0.80555,  1.00,  1.00,  0.00,  0.00,  0.30196
336, 143,  0.00154,  0.08159, -0.00815, -0.60613,  0.66022, -0.44352,  1.00,  1.00,  0.00,  0.00,  0.30196
337, 141,  0.00803,  0.07926, -0.00994,  0.06056,  0.58943, -0.80555,  1.00,  1.00,  0.00,  0.00,  0.30196
338, 142,  0.00142,  0.07993, -0.01002, -0.61282,  0.49855, -0.61311,  1.00,  1.00,  0.00,  0.00,  0.30196
339, 143,  0.00154,  0.08159, -0.00815, -0.60613,  0.66022, -0.44352,  1.00,  1.00,  0.00,  0.00,  0.30196
340, 144,  0.00817,  0.0812, -0.0082,  0.05677,  0.80719, -0.58756,  1.00,  1.00,  0.00,  0.00,  0.30196
341, 141,  0.00803,  0.07926, -0.00994,  0.06056,  0.58943, -0.80555,  1.00,  1.00,  0.00,  0.00,  0.30196
342, 144,  0.00817,  0.0812, -0.0082,  0.05677,  0.80719, -0.58756,  1.00,  1.00,  0.00,  0.00,  0.30196
343, 143,  0.00154,  0.08159, -0.00815, -0.60613,  0.66022, -0.44352,  1.00,  1.00,  0.00,  0.00,  0.30196
344, 145,  0.00163,  0.08285, -0.00571, -0.59428,  0.74803, -0.29544,  1.00,  1.00,  0.00,  0.00,  0.30196
345, 144,  0.00817,  0.0812, -0.0082,  0.05677,  0.80719, -0.58756,  1.00,  1.00,  0.00,  0.00,  0.30196
346, 145,  0.00163,  0.08285, -0.00571, -0.59428,  0.74803, -0.29544,  1.00,  1.00,  0.00,  0.00,  0.30196
347, 146,  0.00826,  0.08248, -0.00563,  0.06028,  0.92145, -0.38379, -1.00,  1.00,  0.00,  0.00,  0.30196
348, 147,  0.0017,  0.08375, -0.00318, -0.57964,  0.79658, -0.17171,  1.00,  1.00,  0.00,  0.00,  0.30196
349, 146,  0.00826,  0.08248, -0.00563,  0.06028,  0.92145, -0.38379, -1.00,  1.00,  0.00,  0.00,  0.30196
350, 145,  0.00163,  0.08285, -0.00571, -0.59428,  0.74803, -0.29544,  1.00,  1.00,  0.00,  0.00,  0.30196
351, 147,  0.0017,  0.08375, -0.00318, -0.57964,  0.79658, -0.17171,  1.00,  1.00,  0.00,  0.00,  0.30196
352, 148,  0.00831,  0.08323, -0.00312,  0.07522,  0.97284, -0.2189,  1.00,  1.00,  0.00,  0.00,  0.30196
353, 146,  0.00826,  0.08248, -0.00563,  0.06028,  0.92145, -0.38379, -1.00,  1.00,  0.00,  0.00,  0.30196
354, 148,  0.00831,  0.08323, -0.00312,  0.07522,  0.97284, -0.2189,  1.00,  1.00,  0.00,  0.00,  0.30196
355, 147,  0.0017,  0.08375, -0.00318, -0.57964,  0.79658, -0.17171,  1.00,  1.00,  0.00,  0.00,  0.30196
356, 149,  0.00173,  0.08417, -2.49444E-08, -0.57169,  0.82047, -1.29553E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
357, 148,  0.00831,  0.08323, -0.00312,  0.07522,  0.97284, -0.2189,  1.00,  1.00,  0.00,  0.00,  0.30196
358, 149,  0.00173,  0.08417, -2.49444E-08, -0.57169,  0.82047, -1.29553E-07,  1.00,  1.00,  0.00,  0.00,  0.30196
359, 150,  0.00834,  0.0836, -2.58093E-08,  0.08292,  0.99656, -2.80426E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
360, 151,  0.00831,  0.08323,  0.00312,  0.07522,  0.97284,  0.2189, -1.00,  1.00,  0.00,  0.00,  0.30196
361, 150,  0.00834,  0.0836, -2.58093E-08,  0.08292,  0.99656, -2.80426E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
362, 152,  0.00173,  0.08417, -2.49444E-08, -0.57169,  0.82047, -1.29553E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
363, 151,  0.00831,  0.08323,  0.00312,  0.07522,  0.97284,  0.2189, -1.00,  1.00,  0.00,  0.00,  0.30196
364, 152,  0.00173,  0.08417, -2.49444E-08, -0.57169,  0.82047, -1.29553E-07, -1.00,  1.00,  0.00,  0.00,  0.30196
365, 153,  0.0017,  0.08375,  0.00318, -0.57965,  0.79657,  0.17171, -1.00,  1.00,  0.00,  0.00,  0.30196
366, 153,  0.0017,  0.08375,  0.00318, -0.57965,  0.79657,  0.17171, -1.00,  1.00,  0.00,  0.00,  0.30196
367, 154,  0.00826,  0.08248,  0.00563,  0.06028,  0.92145,  0.38379,  1.00,  1.00,  0.00,  0.00,  0.30196
368, 151,  0.00831,  0.08323,  0.00312,  0.07522,  0.97284,  0.2189, -1.00,  1.00,  0.00,  0.00,  0.30196
369, 153,  0.0017,  0.08375,  0.00318, -0.57965,  0.79657,  0.17171, -1.00,  1.00,  0.00,  0.00,  0.30196
370, 155,  0.00163,  0.08285,  0.00571, -0.59428,  0.74803,  0.29544, -1.00,  1.00,  0.00,  0.00,  0.30196
371, 154,  0.00826,  0.08248,  0.00563,  0.06028,  0.92145,  0.38379,  1.00,  1.00,  0.00,  0.00,  0.30196
372, 156,  0.00817,  0.0812,  0.0082,  0.05677,  0.80719,  0.58756, -1.00,  1.00,  0.00,  0.00,  0.30196
373, 154,  0.00826,  0.08248,  0.00563,  0.06028,  0.92145,  0.38379,  1.00,  1.00,  0.00,  0.00,  0.30196
374, 155,  0.00163,  0.08285,  0.00571, -0.59428,  0.74803,  0.29544, -1.00,  1.00,  0.00,  0.00,  0.30196
375, 156,  0.00817,  0.0812,  0.0082,  0.05677,  0.80719,  0.58756, -1.00,  1.00,  0.00,  0.00,  0.30196
376, 155,  0.00163,  0.08285,  0.00571, -0.59428,  0.74803,  0.29544, -1.00,  1.00,  0.00,  0.00,  0.30196
377, 157,  0.00154,  0.08159,  0.00815, -0.60612,  0.66024,  0.44351, -1.00,  1.00,  0.00,  0.00,  0.30196
378, 157,  0.00154,  0.08159,  0.00815, -0.60612,  0.66024,  0.44351, -1.00,  1.00,  0.00,  0.00,  0.30196
379, 158,  0.00803,  0.07926,  0.00994,  0.06056,  0.58942,  0.80555, -1.00,  1.00,  0.00,  0.00,  0.30196
380, 156,  0.00817,  0.0812,  0.0082,  0.05677,  0.80719,  0.58756, -1.00,  1.00,  0.00,  0.00,  0.30196
381, 157,  0.00154,  0.08159,  0.00815, -0.60612,  0.66024,  0.44351, -1.00,  1.00,  0.00,  0.00,  0.30196
382, 159,  0.00142,  0.07993,  0.01002, -0.61282,  0.49854,  0.61311, -1.00,  1.00,  0.00,  0.00,  0.30196
383, 158,  0.00803,  0.07926,  0.00994,  0.06056,  0.58942,  0.80555, -1.00,  1.00,  0.00,  0.00,  0.30196
384, 160,  0.00129,  0.07804,  0.01103, -0.6175,  0.3662,  0.69612,  1.00,  1.00,  0.00,  0.00,  0.30196
385, 158,  0.00803,  0.07926,  0.00994,  0.06056,  0.58942,  0.80555, -1.00,  1.00,  0.00,  0.00,  0.30196
386, 159,  0.00142,  0.07993,  0.01002, -0.61282,  0.49854,  0.61311, -1.00,  1.00,  0.00,  0.00,  0.30196
387, 160,  0.00129,  0.07804,  0.01103, -0.6175,  0.3662,  0.69612,  1.00,  1.00,  0.00,  0.00,  0.30196
388, 161,  0.0079,  0.07738,  0.01091,  0.05451,  0.41741,  0.90708,  1.00,  1.00,  0.00,  0.00,  0.30196
389, 158,  0.00803,  0.07926,  0.00994,  0.06056,  0.58942,  0.80555, -1.00,  1.00,  0.00,  0.00,  0.30196
390, 162,  0.00109,  0.07523,  0.01214, -0.61486,  0.3008,  0.72901,  1.00,  1.00,  0.00,  0.00,  0.30196
391, 161,  0.0079,  0.07738,  0.01091,  0.05451,  0.41741,  0.90708,  1.00,  1.00,  0.00,  0.00,  0.30196
392, 160,  0.00129,  0.07804,  0.01103, -0.6175,  0.3662,  0.69612,  1.00,  1.00,  0.00,  0.00,  0.30196
393, 162,  0.00109,  0.07523,  0.01214, -0.61486,  0.3008,  0.72901,  1.00,  1.00,  0.00,  0.00,  0.30196
394, 163,  0.0077,  0.07464,  0.01206,  0.0445,  0.32555,  0.94448,  1.00,  1.00,  0.00,  0.00,  0.30196
395, 161,  0.0079,  0.07738,  0.01091,  0.05451,  0.41741,  0.90708,  1.00,  1.00,  0.00,  0.00,  0.30196
396, 163,  0.0077,  0.07464,  0.01206,  0.0445,  0.32555,  0.94448,  1.00,  1.00,  0.00,  0.00,  0.30196
397, 162,  0.00109,  0.07523,  0.01214, -0.61486,  0.3008,  0.72901,  1.00,  1.00,  0.00,  0.00,  0.30196
398, 164,  0.00085,  0.07185,  0.01316, -0.62005,  0.11088,  0.77669,  1.00,  1.00,  0.00,  0.00,  0.30196
399, 163,  0.0077,  0.07464,  0.01206,  0.0445,  0.32555,  0.94448,  1.00,  1.00,  0.00,  0.00,  0.30196
400, 164,  0.00085,  0.07185,  0.01316, -0.62005,  0.11088,  0.77669,  1.00,  1.00,  0.00,  0.00,  0.30196
401, 165,  0.00745,  0.07112,  0.01305,  0.01341,  0.05289,  0.99851, -1.00,  1.00,  0.00,  0.00,  0.30196
402, 166,  0.00739,  0.0702,  0.01296, -0.05928, -0.69723,  0.7144,  1.00,  1.00,  0.00,  0.00,  0.30196
403, 165,  0.00745,  0.07112,  0.01305,  0.01341,  0.05289,  0.99851, -1.00,  1.00,  0.00,  0.00,  0.30196
404, 164,  0.00085,  0.07185,  0.01316, -0.62005,  0.11088,  0.77669,  1.00,  1.00,  0.00,  0.00,  0.30196
405, 166,  0.00739,  0.0702,  0.01296, -0.05928, -0.69723,  0.7144,  1.00,  1.00,  0.00,  0.00,  0.30196
406, 164,  0.00085,  0.07185,  0.01316, -0.62005,  0.11088,  0.77669,  1.00,  1.00,  0.00,  0.00,  0.30196
407, 167,  0.00067,  0.07077,  0.01289, -0.76044, -0.37039,  0.53343,  1.00,  1.00,  0.00,  0.00,  0.30196
408, 168,  0.00064,  0.07038,  0.01101, -0.76137, -0.64826,  0.00825,  1.00,  1.00,  0.00,  0.00,  0.30196
409, 166,  0.00739,  0.0702,  0.01296, -0.05928, -0.69723,  0.7144,  1.00,  1.00,  0.00,  0.00,  0.30196
410, 167,  0.00067,  0.07077,  0.01289, -0.76044, -0.37039,  0.53343,  1.00,  1.00,  0.00,  0.00,  0.30196
411, 168,  0.00064,  0.07038,  0.01101, -0.76137, -0.64826,  0.00825,  1.00,  1.00,  0.00,  0.00,  0.30196
412, 169,  0.00736,  0.06978,  0.01082, -0.09071, -0.99582,  0.01106,  1.00,  1.00,  0.00,  0.00,  0.30196
413, 166,  0.00739,  0.0702,  0.01296, -0.05928, -0.69723,  0.7144,  1.00,  1.00,  0.00,  0.00,  0.30196
