VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input4.x, _input4.y
155, 12987,  0.39147,  0.0387,  0.1202,  0.0408,  0.77065,  0.63562,  1.00,  0.50196,  0.50196,  0.50196,  0.77145,  0.04293,  0.77227,  0.04293
156, 12991,  0.27764,  0.06982,  0.09051,  0.04033,  0.75655,  0.64894,  1.00,  0.50196,  0.50196,  0.50196,  0.82492,  0.00769,  0.82553,  0.00769
157, 12990,  0.33394,  0.04143,  0.11963,  0.0404,  0.74852,  0.661,  1.00,  0.50196,  0.50196,  0.50196,  0.79792,  0.04293,  0.79863,  0.04293
158, 12989,  0.33502,  0.0677,  0.08981,  0.0404,  0.74852,  0.661,  1.00,  0.50196,  0.50196,  0.50196,  0.79819,  0.00769,  0.7989,  0.00769
159, 12991,  0.27764,  0.06982,  0.09051,  0.04033,  0.75655,  0.64894,  1.00,  0.50196,  0.50196,  0.50196,  0.82492,  0.00769,  0.82553,  0.00769
160, 12992,  0.27655,  0.04512,  0.11938,  0.04033,  0.75655,  0.64894,  1.00,  0.50196,  0.50196,  0.50196,  0.82439,  0.04293,  0.825,  0.04293
161, 12990,  0.33394,  0.04143,  0.11963,  0.0404,  0.74852,  0.661,  1.00,  0.50196,  0.50196,  0.50196,  0.79792,  0.04293,  0.79863,  0.04293
162, 12993,  0.2202,  0.0703,  0.08974,  0.04058,  0.82876,  0.55196,  1.00,  0.50196,  0.50196,  0.50196,  0.85166,  0.00769,  0.85217,  0.00769
163, 12992,  0.27655,  0.04512,  0.11938,  0.04033,  0.75655,  0.64894,  1.00,  0.50196,  0.50196,  0.50196,  0.82439,  0.04293,  0.825,  0.04293
164, 12991,  0.27764,  0.06982,  0.09051,  0.04033,  0.75655,  0.64894,  1.00,  0.50196,  0.50196,  0.50196,  0.82492,  0.00769,  0.82553,  0.00769
165, 12993,  0.2202,  0.0703,  0.08974,  0.04058,  0.82876,  0.55196,  1.00,  0.50196,  0.50196,  0.50196,  0.85166,  0.00769,  0.85217,  0.00769
166, 12994,  0.2192,  0.05021,  0.11997,  0.04058,  0.82875,  0.55196,  1.00,  0.50196,  0.50196,  0.50196,  0.85086,  0.04293,  0.85137,  0.04293
167, 12992,  0.27655,  0.04512,  0.11938,  0.04033,  0.75655,  0.64894,  1.00,  0.50196,  0.50196,  0.50196,  0.82439,  0.04293,  0.825,  0.04293
168, 12995,  0.16285,  0.07197,  0.08977,  0.03897,  0.85304,  0.52018,  1.00,  0.50196,  0.50196,  0.50196,  0.87839,  0.00769,  0.8788,  0.00769
169, 12994,  0.2192,  0.05021,  0.11997,  0.04058,  0.82875,  0.55196,  1.00,  0.50196,  0.50196,  0.50196,  0.85086,  0.04293,  0.85137,  0.04293
170, 12993,  0.2202,  0.0703,  0.08974,  0.04058,  0.82876,  0.55196,  1.00,  0.50196,  0.50196,  0.50196,  0.85166,  0.00769,  0.85217,  0.00769
171, 12995,  0.16285,  0.07197,  0.08977,  0.03897,  0.85304,  0.52018,  1.00,  0.50196,  0.50196,  0.50196,  0.87839,  0.00769,  0.8788,  0.00769
172, 12996,  0.16176,  0.05405,  0.11953,  0.03897,  0.85302,  0.52019,  1.00,  0.50196,  0.50196,  0.50196,  0.87733,  0.04293,  0.87774,  0.04293
173, 12994,  0.2192,  0.05021,  0.11997,  0.04058,  0.82875,  0.55196,  1.00,  0.50196,  0.50196,  0.50196,  0.85086,  0.04293,  0.85137,  0.04293
174, 12997,  0.12392,  0.05628,  0.11794,  0.03437,  0.84292,  0.53685,  1.00,  0.50196,  0.50196,  0.50196,  0.8954,  0.04293,  0.89573,  0.04293
175, 12996,  0.16176,  0.05405,  0.11953,  0.03897,  0.85302,  0.52019,  1.00,  0.50196,  0.50196,  0.50196,  0.87733,  0.04293,  0.87774,  0.04293
176, 12995,  0.16285,  0.07197,  0.08977,  0.03897,  0.85304,  0.52018,  1.00,  0.50196,  0.50196,  0.50196,  0.87839,  0.00769,  0.8788,  0.00769
177, 12997,  0.12392,  0.05628,  0.11794,  0.03437,  0.84292,  0.53685,  1.00,  0.50196,  0.50196,  0.50196,  0.8954,  0.04293,  0.89573,  0.04293
178, 12995,  0.16285,  0.07197,  0.08977,  0.03897,  0.85304,  0.52018,  1.00,  0.50196,  0.50196,  0.50196,  0.87839,  0.00769,  0.8788,  0.00769
179, 12998,  0.12891,  0.07405,  0.08968,  0.03441,  0.84374,  0.53555,  1.00,  0.50196,  0.50196,  0.50196,  0.89402,  0.00769,  0.89437,  0.00769
180, 12999,  0.08631,  0.05885,  0.11596,  0.0273,  0.82789,  0.55979,  1.00,  0.50196,  0.50196,  0.50196,  0.91346,  0.04293,  0.91373,  0.04293
181, 13000,  0.12392,  0.05628,  0.11794,  0.03437,  0.84292,  0.53685,  1.00,  0.50196,  0.50196,  0.50196,  0.8954,  0.04293,  0.89573,  0.04293
182, 12998,  0.12891,  0.07405,  0.08968,  0.03441,  0.84374,  0.53555,  1.00,  0.50196,  0.50196,  0.50196,  0.89402,  0.00769,  0.89437,  0.00769
183, 12999,  0.08631,  0.05885,  0.11596,  0.0273,  0.82789,  0.55979,  1.00,  0.50196,  0.50196,  0.50196,  0.91346,  0.04293,  0.91373,  0.04293
184, 12998,  0.12891,  0.07405,  0.08968,  0.03441,  0.84374,  0.53555,  1.00,  0.50196,  0.50196,  0.50196,  0.89402,  0.00769,  0.89437,  0.00769
185, 13001,  0.09474,  0.07655,  0.08927,  0.02741,  0.82981,  0.55692,  1.00,  0.50196,  0.50196,  0.50196,  0.90964,  0.00769,  0.90993,  0.00769
186, 13002,  0.04875,  0.06104,  0.11379,  0.01912,  0.811,  0.584,  1.00,  0.50196,  0.50196,  0.50196,  0.93153,  0.04293,  0.93173,  0.04293
187, 13003,  0.08631,  0.05885,  0.11596,  0.0273,  0.82789,  0.55979,  1.00,  0.50196,  0.50196,  0.50196,  0.91346,  0.04293,  0.91373,  0.04293
188, 13001,  0.09474,  0.07655,  0.08927,  0.02741,  0.82981,  0.55692,  1.00,  0.50196,  0.50196,  0.50196,  0.90964,  0.00769,  0.90993,  0.00769
189, 13002,  0.04875,  0.06104,  0.11379,  0.01912,  0.811,  0.584,  1.00,  0.50196,  0.50196,  0.50196,  0.93153,  0.04293,  0.93173,  0.04293
190, 13001,  0.09474,  0.07655,  0.08927,  0.02741,  0.82981,  0.55692,  1.00,  0.50196,  0.50196,  0.50196,  0.90964,  0.00769,  0.90993,  0.00769
191, 13004,  0.0605,  0.07873,  0.08868,  0.01912,  0.8143,  0.57936,  1.00,  0.50196,  0.50196,  0.50196,  0.92527,  0.00769,  0.9255,  0.00769
192, 13005,  0.01139,  0.06103,  0.11146, -0.05047,  0.7963,  0.60189,  1.00,  0.50196,  0.50196,  0.50196,  0.94959,  0.04293,  0.94972,  0.04293
193, 13006,  0.04875,  0.06104,  0.11379,  0.01912,  0.811,  0.584,  1.00,  0.50196,  0.50196,  0.50196,  0.93153,  0.04293,  0.93173,  0.04293
194, 13004,  0.0605,  0.07873,  0.08868,  0.01912,  0.8143,  0.57936,  1.00,  0.50196,  0.50196,  0.50196,  0.92527,  0.00769,  0.9255,  0.00769
195, 13005,  0.01139,  0.06103,  0.11146, -0.05047,  0.7963,  0.60189,  1.00,  0.50196,  0.50196,  0.50196,  0.94959,  0.04293,  0.94972,  0.04293
196, 13004,  0.0605,  0.07873,  0.08868,  0.01912,  0.8143,  0.57936,  1.00,  0.50196,  0.50196,  0.50196,  0.92527,  0.00769,  0.9255,  0.00769
197, 13007,  0.02571,  0.07949,  0.08806, -0.04151,  0.79876,  0.5993,  1.00,  0.50196,  0.50196,  0.50196,  0.94089,  0.00769,  0.94106,  0.00769
198, 13008, -0.03276,  0.05821,  0.10853, -0.07079,  0.78519,  0.61481,  1.00,  0.50196,  0.50196,  0.50196,  0.96888,  0.04293,  0.97091,  0.04293
199, 13005,  0.01139,  0.06103,  0.11146, -0.05047,  0.7963,  0.60189,  1.00,  0.50196,  0.50196,  0.50196,  0.94959,  0.04293,  0.94972,  0.04293
200, 13007,  0.02571,  0.07949,  0.08806, -0.04151,  0.79876,  0.5993,  1.00,  0.50196,  0.50196,  0.50196,  0.94089,  0.00769,  0.94106,  0.00769
201, 13008, -0.03276,  0.05821,  0.10853, -0.07079,  0.78519,  0.61481,  1.00,  0.50196,  0.50196,  0.50196,  0.96888,  0.04293,  0.97091,  0.04293
202, 13007,  0.02571,  0.07949,  0.08806, -0.04151,  0.79876,  0.5993,  1.00,  0.50196,  0.50196,  0.50196,  0.94089,  0.00769,  0.94106,  0.00769
203, 13009, -0.01153,  0.07714,  0.08713, -0.07052,  0.79015,  0.60835,  1.00,  0.50196,  0.50196,  0.50196,  0.96172,  0.00769,  0.95795,  0.00769
204, 13010, -0.04556,  0.05717,  0.1077, -0.076,  0.76749,  0.63636,  1.00,  0.50196,  0.50196,  0.50196,  0.98605,  0.04293,  0.97703,  0.04293
205, 13008, -0.03276,  0.05821,  0.10853, -0.07079,  0.78519,  0.61481,  1.00,  0.50196,  0.50196,  0.50196,  0.96888,  0.04293,  0.97091,  0.04293
206, 13009, -0.01153,  0.07714,  0.08713, -0.07052,  0.79015,  0.60835,  1.00,  0.50196,  0.50196,  0.50196,  0.96172,  0.00769,  0.95795,  0.00769
207, 13010, -0.04556,  0.05717,  0.1077, -0.076,  0.76749,  0.63636,  1.00,  0.50196,  0.50196,  0.50196,  0.98605,  0.04293,  0.97703,  0.04293
208, 13009, -0.01153,  0.07714,  0.08713, -0.07052,  0.79015,  0.60835,  1.00,  0.50196,  0.50196,  0.50196,  0.96172,  0.00769,  0.95795,  0.00769
209, 13011, -0.03917,  0.07501,  0.08647, -0.07441,  0.7703,  0.6331,  1.00,  0.50196,  0.50196,  0.50196,  0.98605,  0.00769,  0.97052,  0.00769
210, 13012, -0.07057,  0.07319,  0.08501, -0.08682,  0.76118,  0.64269,  1.00,  0.50196,  0.50196,  0.50196,  0.99936,  0.00769,  0.98534,  0.00769
211, 13010, -0.04556,  0.05717,  0.1077, -0.076,  0.76749,  0.63636,  1.00,  0.50196,  0.50196,  0.50196,  0.98605,  0.04293,  0.97703,  0.04293
212, 13011, -0.03917,  0.07501,  0.08647, -0.07441,  0.7703,  0.6331,  1.00,  0.50196,  0.50196,  0.50196,  0.98605,  0.00769,  0.97052,  0.00769
213, 13012, -0.07057,  0.07319,  0.08501, -0.08682,  0.76118,  0.64269,  1.00,  0.50196,  0.50196,  0.50196,  0.99936,  0.00769,  0.98534,  0.00769
214, 13013, -0.0591,  0.05508,  0.10699, -0.08812,  0.76086,  0.6429,  1.00,  0.50196,  0.50196,  0.50196,  0.99936,  0.04293,  0.98321,  0.04293
215, 13010, -0.04556,  0.05717,  0.1077, -0.076,  0.76749,  0.63636,  1.00,  0.50196,  0.50196,  0.50196,  0.98605,  0.04293,  0.97703,  0.04293
216, 13014, -0.31618, -0.02444,  0.12498,  0.15995,  0.32517, -0.93199,  1.00,  0.50196,  0.50196,  0.50196,  0.31716,  0.97349,  0.24677,  0.37001
217, 13015, -0.34307, -0.00736,  0.12908,  0.14937,  0.52394, -0.83853,  1.00,  0.50196,  0.50196,  0.00,  0.32704,  0.99128,  0.24802,  0.37378
218, 13016, -0.31843, -0.01054,  0.13171,  0.15013,  0.51575, -0.84344,  1.00,  0.50196,  0.50196,  0.50196,  0.32437,  0.97349,  0.24773,  0.37003
219, 13014, -0.31618, -0.02444,  0.12498,  0.15995,  0.32517, -0.93199,  1.00,  0.50196,  0.50196,  0.50196,  0.31716,  0.97349,  0.24677,  0.37001
220, 13017, -0.34437, -0.02082,  0.12185,  0.15922,  0.33256, -0.92953,  1.00,  0.50196,  0.50196,  0.00,  0.31928,  0.99419,  0.24708,  0.37432
221, 13015, -0.34307, -0.00736,  0.12908,  0.14937,  0.52394, -0.83853,  1.00,  0.50196,  0.50196,  0.00,  0.32704,  0.99128,  0.24802,  0.37378
222, 13018, -0.317, -0.04123,  0.12164,  0.18478,  0.10417, -0.9772,  1.00,  0.50196,  0.50196,  0.50196,  0.30937,  0.97349,  0.24648,  0.37002
223, 13017, -0.34437, -0.02082,  0.12185,  0.15922,  0.33256, -0.92953,  1.00,  0.50196,  0.50196,  0.00,  0.31928,  0.99419,  0.24708,  0.37432
224, 13019, -0.31618, -0.02444,  0.12498,  0.15995,  0.32517, -0.93199,  1.00,  0.50196,  0.50196,  0.50196,  0.31716,  0.97349,  0.24677,  0.37001
225, 13018, -0.317, -0.04123,  0.12164,  0.18478,  0.10417, -0.9772,  1.00,  0.50196,  0.50196,  0.50196,  0.30937,  0.97349,  0.24648,  0.37002
226, 13020, -0.34527, -0.03694,  0.11708,  0.1808,  0.11892, -0.9763,  1.00,  0.50196,  0.50196,  0.00,  0.31074,  0.99497,  0.24655,  0.3745
227, 13017, -0.34437, -0.02082,  0.12185,  0.15922,  0.33256, -0.92953,  1.00,  0.50196,  0.50196,  0.00,  0.31928,  0.99419,  0.24708,  0.37432
228, 13021, -0.31843, -0.01054,  0.13171,  0.15013,  0.51575, -0.84344,  1.00,  0.50196,  0.50196,  0.50196,  0.32437,  0.97349,  0.24773,  0.37003
229, 13015, -0.34307, -0.00736,  0.12908,  0.14937,  0.52394, -0.83853,  1.00,  0.50196,  0.50196,  0.00,  0.32704,  0.99128,  0.24802,  0.37378
230, 13022, -0.34089,  0.00477,  0.13959,  0.14053,  0.66219, -0.73602,  1.00,  0.50196,  0.50196,  0.00,  0.3344,  0.98475,  0.24946,  0.37276
231, 13021, -0.31843, -0.01054,  0.13171,  0.15013,  0.51575, -0.84344,  1.00,  0.50196,  0.50196,  0.50196,  0.32437,  0.97349,  0.24773,  0.37003
232, 13022, -0.34089,  0.00477,  0.13959,  0.14053,  0.66219, -0.73602,  1.00,  0.50196,  0.50196,  0.00,  0.3344,  0.98475,  0.24946,  0.37276
233, 13023, -0.323,  0.0027,  0.14074,  0.14149,  0.64665, -0.74951,  1.00,  0.50196,  0.50196,  0.50196,  0.33174,  0.97349,  0.24912,  0.37012
234, 13023, -0.323,  0.0027,  0.14074,  0.14149,  0.64665, -0.74951,  1.00,  0.50196,  0.50196,  0.50196,  0.33174,  0.97349,  0.24912,  0.37012
235, 13022, -0.34089,  0.00477,  0.13959,  0.14053,  0.66219, -0.73602,  1.00,  0.50196,  0.50196,  0.00,  0.3344,  0.98475,  0.24946,  0.37276
236, 13024, -0.33601,  0.01398,  0.153,  0.12935,  0.79501, -0.59262,  1.00,  0.50196,  0.50196,  0.00,  0.33925,  0.97349,  0.2513,  0.37101
237, 13025, -0.32233, -0.05927,  0.12285,  0.21165, -0.11002, -0.97109,  1.00,  0.50196,  0.50196,  0.50196,  0.30117,  0.97349,  0.24703,  0.37018
238, 13020, -0.34527, -0.03694,  0.11708,  0.1808,  0.11892, -0.9763,  1.00,  0.50196,  0.50196,  0.00,  0.31074,  0.99497,  0.24655,  0.3745
239, 13026, -0.317, -0.04123,  0.12164,  0.18478,  0.10417, -0.9772,  1.00,  0.50196,  0.50196,  0.50196,  0.30937,  0.97349,  0.24648,  0.37002
240, 13025, -0.32233, -0.05927,  0.12285,  0.21165, -0.11002, -0.97109,  1.00,  0.50196,  0.50196,  0.50196,  0.30117,  0.97349,  0.24703,  0.37018
241, 13027, -0.34011, -0.05681,  0.11745,  0.20982, -0.09514, -0.97307,  1.00,  0.50196,  0.50196,  0.00,  0.30114,  0.98769,  0.24668,  0.37324
242, 13020, -0.34527, -0.03694,  0.11708,  0.1808,  0.11892, -0.9763,  1.00,  0.50196,  0.50196,  0.00,  0.31074,  0.99497,  0.24655,  0.3745
243, 13028, -0.33288, -0.07521,  0.1266,  0.22414, -0.36131, -0.90506,  1.00,  0.50196,  0.50196,  0.00,  0.29445,  0.97349,  0.24811,  0.37088
244, 13027, -0.34011, -0.05681,  0.11745,  0.20982, -0.09514, -0.97307,  1.00,  0.50196,  0.50196,  0.00,  0.30114,  0.98769,  0.24668,  0.37324
245, 13025, -0.32233, -0.05927,  0.12285,  0.21165, -0.11002, -0.97109,  1.00,  0.50196,  0.50196,  0.50196,  0.30117,  0.97349,  0.24703,  0.37018
246, 13029, -0.03575,  0.09403,  0.00968,  0.15607,  0.97211,  0.17502,  1.00,  0.50196,  0.50196,  0.50196,  0.75892,  0.11162,  0.00,  0.00
247, 13030, -0.02298,  0.09322, -0.00009,  0.20485,  0.97879, -0.00043,  1.00,  0.50196,  0.50196,  0.50196,  0.74223,  0.09337,  0.00,  0.00
248, 13031, -0.03552,  0.09584, -0.00016,  0.16582,  0.98615, -0.00077,  1.00,  0.50196,  0.50196,  0.50196,  0.75882,  0.09337,  0.00,  0.00
249, 13029, -0.03575,  0.09403,  0.00968,  0.15607,  0.97211,  0.17502,  1.00,  0.50196,  0.50196,  0.50196,  0.75892,  0.11162,  0.00,  0.00
250, 13031, -0.03552,  0.09584, -0.00016,  0.16582,  0.98615, -0.00077,  1.00,  0.50196,  0.50196,  0.50196,  0.75882,  0.09337,  0.00,  0.00
251, 13032, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
252, 13029, -0.03575,  0.09403,  0.00968,  0.15607,  0.97211,  0.17502,  1.00,  0.50196,  0.50196,  0.50196,  0.75892,  0.11162,  0.00,  0.00
253, 13032, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
254, 13033, -0.04722,  0.09426,  0.01866,  0.15011,  0.97324,  0.17396,  1.00,  0.50196,  0.50196,  0.50196,  0.77318,  0.13121,  0.00,  0.00
255, 13033, -0.04722,  0.09426,  0.01866,  0.15011,  0.97324,  0.17396,  1.00,  0.50196,  0.50196,  0.50196,  0.77318,  0.13121,  0.00,  0.00
256, 13032, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
257, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
258, 13035, -0.05473,  0.09444,  0.02356,  0.11922,  0.97139,  0.20537,  1.00,  0.50196,  0.50196,  0.50196,  0.78218,  0.14142,  0.00,  0.00
259, 13033, -0.04722,  0.09426,  0.01866,  0.15011,  0.97324,  0.17396,  1.00,  0.50196,  0.50196,  0.50196,  0.77318,  0.13121,  0.00,  0.00
260, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
261, 13032, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
262, 13036, -0.06334,  0.09747, -0.00028, -0.00855,  0.99996, -0.00115,  1.00,  0.50196,  0.50196,  0.50196,  0.79035,  0.09337,  0.00,  0.00
263, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
264, 13037, -0.0656,  0.09493,  0.02542,  0.07802,  0.97944,  0.18603,  1.00,  0.50196,  0.50196,  0.50196,  0.79234,  0.14394,  0.00,  0.00
265, 13035, -0.05473,  0.09444,  0.02356,  0.11922,  0.97139,  0.20537,  1.00,  0.50196,  0.50196,  0.50196,  0.78218,  0.14142,  0.00,  0.00
266, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
267, 13038, -0.06876,  0.09748,  0.00491, -0.08743,  0.9935, -0.07287,  1.00,  0.50196,  0.50196,  0.50196,  0.79541,  0.10265,  0.00,  0.00
268, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
269, 13036, -0.06334,  0.09747, -0.00028, -0.00855,  0.99996, -0.00115,  1.00,  0.50196,  0.50196,  0.50196,  0.79035,  0.09337,  0.00,  0.00
270, 13039, -0.07927,  0.09751,  0.02239,  0.07464,  0.98404,  0.16151,  1.00,  0.50196,  0.50196,  0.50196,  0.80573,  0.137,  0.00,  0.00
271, 13037, -0.0656,  0.09493,  0.02542,  0.07802,  0.97944,  0.18603,  1.00,  0.50196,  0.50196,  0.50196,  0.79234,  0.14394,  0.00,  0.00
272, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
273, 13040, -0.07446,  0.09749,  0.01388,  0.06221,  0.98736,  0.14573,  1.00,  0.50196,  0.50196,  0.50196,  0.80065,  0.11948,  0.00,  0.00
274, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
275, 13038, -0.06876,  0.09748,  0.00491, -0.08743,  0.9935, -0.07287,  1.00,  0.50196,  0.50196,  0.50196,  0.79541,  0.10265,  0.00,  0.00
276, 13039, -0.07927,  0.09751,  0.02239,  0.07464,  0.98404,  0.16151,  1.00,  0.50196,  0.50196,  0.50196,  0.80573,  0.137,  0.00,  0.00
277, 13034, -0.06425,  0.0983,  0.01074,  0.0737,  0.99094,  0.11223,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
278, 13040, -0.07446,  0.09749,  0.01388,  0.06221,  0.98736,  0.14573,  1.00,  0.50196,  0.50196,  0.50196,  0.80065,  0.11948,  0.00,  0.00
279, 13041, -0.03578,  0.09402, -0.00999,  0.15545,  0.97195, -0.17647,  1.00,  0.50196,  0.50196,  0.50196,  0.75892,  0.11162,  0.00,  0.00
280, 13042, -0.03552,  0.09584, -0.00016,  0.16582,  0.98615, -0.00077,  1.00,  0.50196,  0.50196,  0.50196,  0.75882,  0.09337,  0.00,  0.00
281, 13043, -0.02298,  0.09322, -0.00009,  0.20485,  0.97879, -0.00043,  1.00,  0.50196,  0.50196,  0.50196,  0.74223,  0.09337,  0.00,  0.00
282, 13041, -0.03578,  0.09402, -0.00999,  0.15545,  0.97195, -0.17647,  1.00,  0.50196,  0.50196,  0.50196,  0.75892,  0.11162,  0.00,  0.00
283, 13044, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
284, 13042, -0.03552,  0.09584, -0.00016,  0.16582,  0.98615, -0.00077,  1.00,  0.50196,  0.50196,  0.50196,  0.75882,  0.09337,  0.00,  0.00
285, 13041, -0.03578,  0.09402, -0.00999,  0.15545,  0.97195, -0.17647,  1.00,  0.50196,  0.50196,  0.50196,  0.75892,  0.11162,  0.00,  0.00
286, 13045, -0.04731,  0.09424, -0.01903,  0.14925,  0.97302, -0.17593,  1.00,  0.50196,  0.50196,  0.50196,  0.77318,  0.13121,  0.00,  0.00
287, 13044, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
288, 13045, -0.04731,  0.09424, -0.01903,  0.14925,  0.97302, -0.17593,  1.00,  0.50196,  0.50196,  0.50196,  0.77318,  0.13121,  0.00,  0.00
289, 13046, -0.06435,  0.09827, -0.01127,  0.07268,  0.99068, -0.11521,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
290, 13044, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
291, 13047, -0.05488,  0.0944, -0.02398,  0.11794,  0.97106, -0.20768,  1.00,  0.50196,  0.50196,  0.50196,  0.78218,  0.14142,  0.00,  0.00
292, 13046, -0.06435,  0.09827, -0.01127,  0.07268,  0.99068, -0.11521,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
293, 13045, -0.04731,  0.09424, -0.01903,  0.14925,  0.97302, -0.17593,  1.00,  0.50196,  0.50196,  0.50196,  0.77318,  0.13121,  0.00,  0.00
294, 13044, -0.0468,  0.09747, -0.0002,  0.13617,  0.99068, -0.00104,  1.00,  0.50196,  0.50196,  0.50196,  0.77295,  0.09337,  0.00,  0.00
295, 13046, -0.06435,  0.09827, -0.01127,  0.07268,  0.99068, -0.11521,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
296, 13048, -0.06334,  0.09747, -0.00028, -0.00855,  0.99996, -0.00115,  1.00,  0.50196,  0.50196,  0.50196,  0.79035,  0.09337,  0.00,  0.00
297, 13049, -0.06583,  0.09487, -0.02593,  0.07634,  0.979, -0.18901,  1.00,  0.50196,  0.50196,  0.50196,  0.79234,  0.14394,  0.00,  0.00
298, 13046, -0.06435,  0.09827, -0.01127,  0.07268,  0.99068, -0.11521,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
299, 13047, -0.05488,  0.0944, -0.02398,  0.11794,  0.97106, -0.20768,  1.00,  0.50196,  0.50196,  0.50196,  0.78218,  0.14142,  0.00,  0.00
300, 13050, -0.06882,  0.09746, -0.00548, -0.08668,  0.99369,  0.07109,  1.00,  0.50196,  0.50196,  0.50196,  0.79541,  0.10265,  0.00,  0.00
301, 13048, -0.06334,  0.09747, -0.00028, -0.00855,  0.99996, -0.00115,  1.00,  0.50196,  0.50196,  0.50196,  0.79035,  0.09337,  0.00,  0.00
302, 13046, -0.06435,  0.09827, -0.01127,  0.07268,  0.99068, -0.11521,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
303, 13051, -0.07955,  0.09744, -0.02294,  0.07261,  0.98351, -0.16561,  1.00,  0.50196,  0.50196,  0.50196,  0.80573,  0.137,  0.00,  0.00
304, 13046, -0.06435,  0.09827, -0.01127,  0.07268,  0.99068, -0.11521,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
305, 13049, -0.06583,  0.09487, -0.02593,  0.07634,  0.979, -0.18901,  1.00,  0.50196,  0.50196,  0.50196,  0.79234,  0.14394,  0.00,  0.00
306, 13052, -0.07463,  0.09745, -0.01445,  0.0605,  0.98692, -0.14942,  1.00,  0.50196,  0.50196,  0.50196,  0.80065,  0.11948,  0.00,  0.00
307, 13050, -0.06882,  0.09746, -0.00548, -0.08668,  0.99369,  0.07109,  1.00,  0.50196,  0.50196,  0.50196,  0.79541,  0.10265,  0.00,  0.00
308, 13046, -0.06435,  0.09827, -0.01127,  0.07268,  0.99068, -0.11521,  1.00,  0.50196,  0.50196,  0.50196,  0.79118,  0.11337,  0.00,  0.00
309, 13051, -0.07955,  0.09744, -0.02294,  0.07261,  0.98351, -0.16561,  1.00,  0.50196,  0.50196,  0.50196,  0.80573,  0.137,  0.00,  0.00
310, 13052, -0.07463,  0.09745, -0.01445,  0.0605,  0.98692, -0.14942,  1.00,  0.50196,  0.50196,  0.50196,  0.80065,  0.11948,  0.00,  0.00
