VTX, IDX, _input0.x, _input0.y, _input0.z, _input1.x, _input1.y, _input1.z, _input2.x, _input2.y, _input2.z, _input2.w, _input3.x, _input3.y, _input4.x, _input4.y
157, 49, -0.04911,  0.08894, -0.02164,  0.23487,  0.62989, -0.74006,  1.00,  0.50196,  0.50196,  1.00,  0.02641,  0.27148,  0.02641,  0.27148
158, 48, -0.05548,  0.09494, -0.0247,  0.23268,  0.65301, -0.7205,  1.00,  0.50196,  0.50196,  0.50196,  0.0274,  0.26025,  0.0274,  0.26025
159, 50, -0.17912,  0.07975,  0.0069, -0.83839,  0.53739,  0.09119,  1.00,  0.50196,  0.50196,  0.50196,  0.43555,  0.96338,  0.43555,  0.96338
160, 51, -0.17705,  0.07987,  0.00451, -0.83562,  0.5465,  0.05546,  1.00,  0.50196,  0.50196,  0.00,  0.43066,  0.96191,  0.43066,  0.96191
161, 52, -0.17832,  0.07562,  0.01366, -0.83353,  0.49535,  0.24466,  1.00,  0.50196,  0.50196,  0.00,  0.44604,  0.97607,  0.44604,  0.97607
162, 53, -0.17332,  0.0843, -0.00733, -0.7938,  0.59779, -0.11194,  1.00,  0.50196,  0.50196,  0.00,  0.41187,  0.94287,  0.41187,  0.94287
163, 51, -0.17705,  0.07987,  0.00451, -0.83562,  0.5465,  0.05546,  1.00,  0.50196,  0.50196,  0.00,  0.43066,  0.96191,  0.43066,  0.96191
164, 54, -0.17912,  0.07975,  0.0069, -0.83839,  0.53739,  0.09119,  1.00,  0.50196,  0.50196,  0.50196,  0.43555,  0.96338,  0.43555,  0.96338
165, 53, -0.17332,  0.0843, -0.00733, -0.7938,  0.59779, -0.11194,  1.00,  0.50196,  0.50196,  0.00,  0.41187,  0.94287,  0.41187,  0.94287
166, 54, -0.17912,  0.07975,  0.0069, -0.83839,  0.53739,  0.09119,  1.00,  0.50196,  0.50196,  0.50196,  0.43555,  0.96338,  0.43555,  0.96338
167, 55, -0.17555,  0.0868, -0.00147, -0.79557,  0.60563, -0.01654,  1.00,  0.50196,  0.50196,  0.00,  0.4248,  0.94385,  0.4248,  0.94385
168, 56, -0.16783,  0.09478, -0.00928, -0.71874,  0.68314, -0.12936,  1.00,  0.50196,  0.50196,  0.00,  0.41699,  0.92041,  0.41699,  0.92041
169, 53, -0.17332,  0.0843, -0.00733, -0.7938,  0.59779, -0.11194,  1.00,  0.50196,  0.50196,  0.00,  0.41187,  0.94287,  0.41187,  0.94287
170, 55, -0.17555,  0.0868, -0.00147, -0.79557,  0.60563, -0.01654,  1.00,  0.50196,  0.50196,  0.00,  0.4248,  0.94385,  0.4248,  0.94385
171, 56, -0.16783,  0.09478, -0.00928, -0.71874,  0.68314, -0.12936,  1.00,  0.50196,  0.50196,  0.00,  0.41699,  0.92041,  0.41699,  0.92041
172, 57, -0.16564,  0.08806, -0.01536, -0.71198,  0.63583, -0.29801,  1.00,  0.50196,  0.50196,  0.00,  0.3999,  0.92236,  0.3999,  0.92236
173, 53, -0.17332,  0.0843, -0.00733, -0.7938,  0.59779, -0.11194,  1.00,  0.50196,  0.50196,  0.00,  0.41187,  0.94287,  0.41187,  0.94287
174, 55, -0.17555,  0.0868, -0.00147, -0.79557,  0.60563, -0.01654,  1.00,  0.50196,  0.50196,  0.00,  0.4248,  0.94385,  0.4248,  0.94385
175, 54, -0.17912,  0.07975,  0.0069, -0.83839,  0.53739,  0.09119,  1.00,  0.50196,  0.50196,  0.50196,  0.43555,  0.96338,  0.43555,  0.96338
176, 58, -0.17931,  0.08054,  0.01527, -0.81213,  0.52509,  0.2544,  1.00,  0.50196,  0.50196,  0.50196,  0.45215,  0.96777,  0.45215,  0.96777
177, 54, -0.17912,  0.07975,  0.0069, -0.83839,  0.53739,  0.09119,  1.00,  0.50196,  0.50196,  0.50196,  0.43555,  0.96338,  0.43555,  0.96338
178, 59, -0.17832,  0.07562,  0.01366, -0.83353,  0.49535,  0.24466,  1.00,  0.50196,  0.50196,  0.00,  0.44604,  0.97607,  0.44604,  0.97607
179, 58, -0.17931,  0.08054,  0.01527, -0.81213,  0.52509,  0.2544,  1.00,  0.50196,  0.50196,  0.50196,  0.45215,  0.96777,  0.45215,  0.96777
180, 59, -0.17832,  0.07562,  0.01366, -0.83353,  0.49535,  0.24466,  1.00,  0.50196,  0.50196,  0.00,  0.44604,  0.97607,  0.44604,  0.97607
181, 60, -0.17708,  0.06922,  0.02413, -0.75527,  0.41356,  0.50846,  1.00,  0.50196,  0.50196,  0.00,  0.46265,  0.99463,  0.46265,  0.99463
182, 58, -0.17931,  0.08054,  0.01527, -0.81213,  0.52509,  0.2544,  1.00,  0.50196,  0.50196,  0.50196,  0.45215,  0.96777,  0.45215,  0.96777
183, 60, -0.17708,  0.06922,  0.02413, -0.75527,  0.41356,  0.50846,  1.00,  0.50196,  0.50196,  0.00,  0.46265,  0.99463,  0.46265,  0.99463
184, 61, -0.17858,  0.0801,  0.02173, -0.77105,  0.4995,  0.39495,  1.00,  0.50196,  0.50196,  0.50196,  0.46411,  0.97217,  0.46411,  0.97217
185, 58, -0.17931,  0.08054,  0.01527, -0.81213,  0.52509,  0.2544,  1.00,  0.50196,  0.50196,  0.50196,  0.45215,  0.96777,  0.45215,  0.96777
186, 62, -0.17547,  0.08822,  0.00769, -0.78556,  0.60885,  0.11041,  1.00,  0.50196,  0.50196,  0.50196,  0.44238,  0.94775,  0.44238,  0.94775
187, 58, -0.17931,  0.08054,  0.01527, -0.81213,  0.52509,  0.2544,  1.00,  0.50196,  0.50196,  0.50196,  0.45215,  0.96777,  0.45215,  0.96777
188, 61, -0.17858,  0.0801,  0.02173, -0.77105,  0.4995,  0.39495,  1.00,  0.50196,  0.50196,  0.50196,  0.46411,  0.97217,  0.46411,  0.97217
189, 55, -0.17555,  0.0868, -0.00147, -0.79557,  0.60563, -0.01654,  1.00,  0.50196,  0.50196,  0.00,  0.4248,  0.94385,  0.4248,  0.94385
190, 58, -0.17931,  0.08054,  0.01527, -0.81213,  0.52509,  0.2544,  1.00,  0.50196,  0.50196,  0.50196,  0.45215,  0.96777,  0.45215,  0.96777
191, 62, -0.17547,  0.08822,  0.00769, -0.78556,  0.60885,  0.11041,  1.00,  0.50196,  0.50196,  0.50196,  0.44238,  0.94775,  0.44238,  0.94775
192, 62, -0.17547,  0.08822,  0.00769, -0.78556,  0.60885,  0.11041,  1.00,  0.50196,  0.50196,  0.50196,  0.44238,  0.94775,  0.44238,  0.94775
193, 61, -0.17858,  0.0801,  0.02173, -0.77105,  0.4995,  0.39495,  1.00,  0.50196,  0.50196,  0.50196,  0.46411,  0.97217,  0.46411,  0.97217
194, 63, -0.17626,  0.08756,  0.02102, -0.73849,  0.55953,  0.37625,  1.00,  0.50196,  0.50196,  0.50196,  0.46729,  0.95557,  0.46729,  0.95557
195, 64, -0.16849,  0.09742,  0.00196, -0.70824,  0.70568,  0.02048,  1.00,  0.50196,  0.50196,  0.50196,  0.43677,  0.92529,  0.43677,  0.92529
196, 55, -0.17555,  0.0868, -0.00147, -0.79557,  0.60563, -0.01654,  1.00,  0.50196,  0.50196,  0.00,  0.4248,  0.94385,  0.4248,  0.94385
197, 62, -0.17547,  0.08822,  0.00769, -0.78556,  0.60885,  0.11041,  1.00,  0.50196,  0.50196,  0.50196,  0.44238,  0.94775,  0.44238,  0.94775
198, 64, -0.16849,  0.09742,  0.00196, -0.70824,  0.70568,  0.02048,  1.00,  0.50196,  0.50196,  0.50196,  0.43677,  0.92529,  0.43677,  0.92529
199, 62, -0.17547,  0.08822,  0.00769, -0.78556,  0.60885,  0.11041,  1.00,  0.50196,  0.50196,  0.50196,  0.44238,  0.94775,  0.44238,  0.94775
200, 63, -0.17626,  0.08756,  0.02102, -0.73849,  0.55953,  0.37625,  1.00,  0.50196,  0.50196,  0.50196,  0.46729,  0.95557,  0.46729,  0.95557
201, 64, -0.16849,  0.09742,  0.00196, -0.70824,  0.70568,  0.02048,  1.00,  0.50196,  0.50196,  0.50196,  0.43677,  0.92529,  0.43677,  0.92529
202, 56, -0.16783,  0.09478, -0.00928, -0.71874,  0.68314, -0.12936,  1.00,  0.50196,  0.50196,  0.00,  0.41699,  0.92041,  0.41699,  0.92041
203, 55, -0.17555,  0.0868, -0.00147, -0.79557,  0.60563, -0.01654,  1.00,  0.50196,  0.50196,  0.00,  0.4248,  0.94385,  0.4248,  0.94385
204, 56, -0.16783,  0.09478, -0.00928, -0.71874,  0.68314, -0.12936,  1.00,  0.50196,  0.50196,  0.00,  0.41699,  0.92041,  0.41699,  0.92041
205, 64, -0.16849,  0.09742,  0.00196, -0.70824,  0.70568,  0.02048,  1.00,  0.50196,  0.50196,  0.50196,  0.43677,  0.92529,  0.43677,  0.92529
206, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
207, 64, -0.16849,  0.09742,  0.00196, -0.70824,  0.70568,  0.02048,  1.00,  0.50196,  0.50196,  0.50196,  0.43677,  0.92529,  0.43677,  0.92529
208, 63, -0.17626,  0.08756,  0.02102, -0.73849,  0.55953,  0.37625,  1.00,  0.50196,  0.50196,  0.50196,  0.46729,  0.95557,  0.46729,  0.95557
209, 66, -0.17041,  0.09626,  0.01959, -0.68926,  0.64341,  0.33309,  1.00,  0.50196,  0.50196,  0.50196,  0.46997,  0.93506,  0.46997,  0.93506
210, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
211, 64, -0.16849,  0.09742,  0.00196, -0.70824,  0.70568,  0.02048,  1.00,  0.50196,  0.50196,  0.50196,  0.43677,  0.92529,  0.43677,  0.92529
212, 66, -0.17041,  0.09626,  0.01959, -0.68926,  0.64341,  0.33309,  1.00,  0.50196,  0.50196,  0.50196,  0.46997,  0.93506,  0.46997,  0.93506
213, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
214, 66, -0.17041,  0.09626,  0.01959, -0.68926,  0.64341,  0.33309,  1.00,  0.50196,  0.50196,  0.50196,  0.46997,  0.93506,  0.46997,  0.93506
215, 67, -0.15407,  0.10825,  0.01615, -0.53279,  0.80789,  0.25189,  1.00,  0.50196,  0.50196,  0.00,  0.4729,  0.89502,  0.4729,  0.89502
216, 68, -0.15116,  0.10433, -0.01958, -0.51662,  0.78183, -0.34908,  1.00,  0.50196,  0.50196,  0.00,  0.40723,  0.87891,  0.40723,  0.87891
217, 57, -0.16564,  0.08806, -0.01536, -0.71198,  0.63583, -0.29801,  1.00,  0.50196,  0.50196,  0.00,  0.3999,  0.92236,  0.3999,  0.92236
218, 56, -0.16783,  0.09478, -0.00928, -0.71874,  0.68314, -0.12936,  1.00,  0.50196,  0.50196,  0.00,  0.41699,  0.92041,  0.41699,  0.92041
219, 56, -0.16783,  0.09478, -0.00928, -0.71874,  0.68314, -0.12936,  1.00,  0.50196,  0.50196,  0.00,  0.41699,  0.92041,  0.41699,  0.92041
220, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
221, 68, -0.15116,  0.10433, -0.01958, -0.51662,  0.78183, -0.34908,  1.00,  0.50196,  0.50196,  0.00,  0.40723,  0.87891,  0.40723,  0.87891
222, 68, -0.15116,  0.10433, -0.01958, -0.51662,  0.78183, -0.34908,  1.00,  0.50196,  0.50196,  0.00,  0.40723,  0.87891,  0.40723,  0.87891
223, 69, -0.14681,  0.09598, -0.02812, -0.45713,  0.64868, -0.60848,  1.00,  0.50196,  0.50196,  0.00,  0.38452,  0.87695,  0.38452,  0.87695
224, 57, -0.16564,  0.08806, -0.01536, -0.71198,  0.63583, -0.29801,  1.00,  0.50196,  0.50196,  0.00,  0.3999,  0.92236,  0.3999,  0.92236
225, 70, -0.1375,  0.1073, -0.0246, -0.33573,  0.81354, -0.4748,  1.00,  0.50196,  0.50196,  0.50196,  0.40234,  0.854,  0.40234,  0.854
226, 69, -0.14681,  0.09598, -0.02812, -0.45713,  0.64868, -0.60848,  1.00,  0.50196,  0.50196,  0.00,  0.38452,  0.87695,  0.38452,  0.87695
227, 68, -0.15116,  0.10433, -0.01958, -0.51662,  0.78183, -0.34908,  1.00,  0.50196,  0.50196,  0.00,  0.40723,  0.87891,  0.40723,  0.87891
228, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
229, 70, -0.1375,  0.1073, -0.0246, -0.33573,  0.81354, -0.4748,  1.00,  0.50196,  0.50196,  0.50196,  0.40234,  0.854,  0.40234,  0.854
230, 68, -0.15116,  0.10433, -0.01958, -0.51662,  0.78183, -0.34908,  1.00,  0.50196,  0.50196,  0.00,  0.40723,  0.87891,  0.40723,  0.87891
231, 70, -0.1375,  0.1073, -0.0246, -0.33573,  0.81354, -0.4748,  1.00,  0.50196,  0.50196,  0.50196,  0.40234,  0.854,  0.40234,  0.854
232, 71, -0.13709,  0.09829, -0.03293, -0.32258,  0.66127, -0.67725,  1.00,  0.50196,  0.50196,  0.00,  0.37866,  0.85498,  0.37866,  0.85498
233, 69, -0.14681,  0.09598, -0.02812, -0.45713,  0.64868, -0.60848,  1.00,  0.50196,  0.50196,  0.00,  0.38452,  0.87695,  0.38452,  0.87695
234, 72, -0.12439,  0.10979, -0.02871, -0.18182,  0.81242, -0.554,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.82715,  0.3999,  0.82715
235, 71, -0.13709,  0.09829, -0.03293, -0.32258,  0.66127, -0.67725,  1.00,  0.50196,  0.50196,  0.00,  0.37866,  0.85498,  0.37866,  0.85498
236, 70, -0.1375,  0.1073, -0.0246, -0.33573,  0.81354, -0.4748,  1.00,  0.50196,  0.50196,  0.50196,  0.40234,  0.854,  0.40234,  0.854
237, 72, -0.12439,  0.10979, -0.02871, -0.18182,  0.81242, -0.554,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.82715,  0.3999,  0.82715
238, 73, -0.12461,  0.10031, -0.0377, -0.17757,  0.66771, -0.72293,  1.00,  0.50196,  0.50196,  0.50196,  0.375,  0.82715,  0.375,  0.82715
239, 71, -0.13709,  0.09829, -0.03293, -0.32258,  0.66127, -0.67725,  1.00,  0.50196,  0.50196,  0.00,  0.37866,  0.85498,  0.37866,  0.85498
240, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
241, 74, -0.1386,  0.11325, -0.00832, -0.35846,  0.9258, -0.12003,  1.00,  0.50196,  0.50196,  0.50196,  0.43384,  0.85791,  0.43384,  0.85791
242, 70, -0.1375,  0.1073, -0.0246, -0.33573,  0.81354, -0.4748,  1.00,  0.50196,  0.50196,  0.50196,  0.40234,  0.854,  0.40234,  0.854
243, 72, -0.12439,  0.10979, -0.02871, -0.18182,  0.81242, -0.554,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.82715,  0.3999,  0.82715
244, 70, -0.1375,  0.1073, -0.0246, -0.33573,  0.81354, -0.4748,  1.00,  0.50196,  0.50196,  0.50196,  0.40234,  0.854,  0.40234,  0.854
245, 74, -0.1386,  0.11325, -0.00832, -0.35846,  0.9258, -0.12003,  1.00,  0.50196,  0.50196,  0.50196,  0.43384,  0.85791,  0.43384,  0.85791
246, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
247, 67, -0.15407,  0.10825,  0.01615, -0.53279,  0.80789,  0.25189,  1.00,  0.50196,  0.50196,  0.00,  0.4729,  0.89502,  0.4729,  0.89502
248, 75, -0.13828,  0.11471,  0.01365, -0.34529,  0.91527,  0.2075,  1.00,  0.50196,  0.50196,  0.00,  0.47314,  0.86572,  0.47314,  0.86572
249, 65, -0.15356,  0.10916, -0.00434, -0.53053,  0.84609, -0.0517,  1.00,  0.50196,  0.50196,  0.50196,  0.43481,  0.88525,  0.43481,  0.88525
250, 75, -0.13828,  0.11471,  0.01365, -0.34529,  0.91527,  0.2075,  1.00,  0.50196,  0.50196,  0.00,  0.47314,  0.86572,  0.47314,  0.86572
251, 74, -0.1386,  0.11325, -0.00832, -0.35846,  0.9258, -0.12003,  1.00,  0.50196,  0.50196,  0.50196,  0.43384,  0.85791,  0.43384,  0.85791
252, 76, -0.11208,  0.11052, -0.03076, -0.06793,  0.78742, -0.61264,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.80322,  0.3999,  0.80322
253, 73, -0.12461,  0.10031, -0.0377, -0.17757,  0.66771, -0.72293,  1.00,  0.50196,  0.50196,  0.50196,  0.375,  0.82715,  0.375,  0.82715
254, 72, -0.12439,  0.10979, -0.02871, -0.18182,  0.81242, -0.554,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.82715,  0.3999,  0.82715
255, 76, -0.11208,  0.11052, -0.03076, -0.06793,  0.78742, -0.61264,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.80322,  0.3999,  0.80322
256, 77, -0.11249,  0.10094, -0.04047, -0.05643,  0.67066, -0.73961,  1.00,  0.50196,  0.50196,  0.50196,  0.37329,  0.80225,  0.37329,  0.80225
257, 73, -0.12461,  0.10031, -0.0377, -0.17757,  0.66771, -0.72293,  1.00,  0.50196,  0.50196,  0.50196,  0.375,  0.82715,  0.375,  0.82715
258, 78, -0.1005,  0.11078, -0.03154,  0.01854,  0.76618, -0.64233,  1.00,  0.50196,  0.50196,  0.00,  0.40234,  0.77588,  0.40234,  0.77588
259, 77, -0.11249,  0.10094, -0.04047, -0.05643,  0.67066, -0.73961,  1.00,  0.50196,  0.50196,  0.50196,  0.37329,  0.80225,  0.37329,  0.80225
260, 76, -0.11208,  0.11052, -0.03076, -0.06793,  0.78742, -0.61264,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.80322,  0.3999,  0.80322
261, 78, -0.1005,  0.11078, -0.03154,  0.01854,  0.76618, -0.64233,  1.00,  0.50196,  0.50196,  0.00,  0.40234,  0.77588,  0.40234,  0.77588
262, 79, -0.10094,  0.10096, -0.04165,  0.03341,  0.66427, -0.74674,  1.00,  0.50196,  0.50196,  0.50196,  0.37305,  0.7793,  0.37305,  0.7793
263, 77, -0.11249,  0.10094, -0.04047, -0.05643,  0.67066, -0.73961,  1.00,  0.50196,  0.50196,  0.50196,  0.37329,  0.80225,  0.37329,  0.80225
264, 72, -0.12439,  0.10979, -0.02871, -0.18182,  0.81242, -0.554,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.82715,  0.3999,  0.82715
265, 74, -0.1386,  0.11325, -0.00832, -0.35846,  0.9258, -0.12003,  1.00,  0.50196,  0.50196,  0.50196,  0.43384,  0.85791,  0.43384,  0.85791
266, 80, -0.12487,  0.11644, -0.01057, -0.2202,  0.96114, -0.16645,  1.00,  0.50196,  0.50196,  0.50196,  0.4353,  0.83252,  0.4353,  0.83252
267, 76, -0.11208,  0.11052, -0.03076, -0.06793,  0.78742, -0.61264,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.80322,  0.3999,  0.80322
268, 72, -0.12439,  0.10979, -0.02871, -0.18182,  0.81242, -0.554,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.82715,  0.3999,  0.82715
269, 80, -0.12487,  0.11644, -0.01057, -0.2202,  0.96114, -0.16645,  1.00,  0.50196,  0.50196,  0.50196,  0.4353,  0.83252,  0.4353,  0.83252
270, 81, -0.13739,  0.10595,  0.02757, -0.32453,  0.77089,  0.54808,  1.00,  0.50196,  0.50196,  0.50196,  0.50439,  0.87549,  0.50439,  0.87549
271, 75, -0.13828,  0.11471,  0.01365, -0.34529,  0.91527,  0.2075,  1.00,  0.50196,  0.50196,  0.00,  0.47314,  0.86572,  0.47314,  0.86572
272, 67, -0.15407,  0.10825,  0.01615, -0.53279,  0.80789,  0.25189,  1.00,  0.50196,  0.50196,  0.00,  0.4729,  0.89502,  0.4729,  0.89502
273, 81, -0.13739,  0.10595,  0.02757, -0.32453,  0.77089,  0.54808,  1.00,  0.50196,  0.50196,  0.50196,  0.50439,  0.87549,  0.50439,  0.87549
274, 67, -0.15407,  0.10825,  0.01615, -0.53279,  0.80789,  0.25189,  1.00,  0.50196,  0.50196,  0.00,  0.4729,  0.89502,  0.4729,  0.89502
275, 82, -0.15231,  0.09868,  0.03077, -0.48885,  0.63327,  0.60,  1.00,  0.50196,  0.50196,  0.00,  0.50635,  0.90625,  0.50635,  0.90625
276, 83, -0.11196,  0.11808, -0.01187, -0.12325,  0.96986, -0.21009,  1.00,  0.50196,  0.50196,  0.50196,  0.43799,  0.80811,  0.43799,  0.80811
277, 78, -0.1005,  0.11078, -0.03154,  0.01854,  0.76618, -0.64233,  1.00,  0.50196,  0.50196,  0.00,  0.40234,  0.77588,  0.40234,  0.77588
278, 76, -0.11208,  0.11052, -0.03076, -0.06793,  0.78742, -0.61264,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.80322,  0.3999,  0.80322
279, 76, -0.11208,  0.11052, -0.03076, -0.06793,  0.78742, -0.61264,  1.00,  0.50196,  0.50196,  0.50196,  0.3999,  0.80322,  0.3999,  0.80322
280, 80, -0.12487,  0.11644, -0.01057, -0.2202,  0.96114, -0.16645,  1.00,  0.50196,  0.50196,  0.50196,  0.4353,  0.83252,  0.4353,  0.83252
281, 83, -0.11196,  0.11808, -0.01187, -0.12325,  0.96986, -0.21009,  1.00,  0.50196,  0.50196,  0.50196,  0.43799,  0.80811,  0.43799,  0.80811
282, 74, -0.1386,  0.11325, -0.00832, -0.35846,  0.9258, -0.12003,  1.00,  0.50196,  0.50196,  0.50196,  0.43384,  0.85791,  0.43384,  0.85791
283, 84, -0.12474,  0.11716,  0.00031, -0.22585,  0.97413,  0.00707,  1.00,  0.50196,  0.50196,  0.50196,  0.45459,  0.83594,  0.45459,  0.83594
284, 80, -0.12487,  0.11644, -0.01057, -0.2202,  0.96114, -0.16645,  1.00,  0.50196,  0.50196,  0.50196,  0.4353,  0.83252,  0.4353,  0.83252
285, 74, -0.1386,  0.11325, -0.00832, -0.35846,  0.9258, -0.12003,  1.00,  0.50196,  0.50196,  0.50196,  0.43384,  0.85791,  0.43384,  0.85791
286, 75, -0.13828,  0.11471,  0.01365, -0.34529,  0.91527,  0.2075,  1.00,  0.50196,  0.50196,  0.00,  0.47314,  0.86572,  0.47314,  0.86572
287, 84, -0.12474,  0.11716,  0.00031, -0.22585,  0.97413,  0.00707,  1.00,  0.50196,  0.50196,  0.50196,  0.45459,  0.83594,  0.45459,  0.83594
288, 80, -0.12487,  0.11644, -0.01057, -0.2202,  0.96114, -0.16645,  1.00,  0.50196,  0.50196,  0.50196,  0.4353,  0.83252,  0.4353,  0.83252
289, 84, -0.12474,  0.11716,  0.00031, -0.22585,  0.97413,  0.00707,  1.00,  0.50196,  0.50196,  0.50196,  0.45459,  0.83594,  0.45459,  0.83594
290, 85, -0.11181,  0.11819, -0.00127, -0.13583,  0.99047, -0.02095,  1.00,  0.50196,  0.50196,  0.50196,  0.45679,  0.81152,  0.45679,  0.81152
291, 80, -0.12487,  0.11644, -0.01057, -0.2202,  0.96114, -0.16645,  1.00,  0.50196,  0.50196,  0.50196,  0.4353,  0.83252,  0.4353,  0.83252
292, 85, -0.11181,  0.11819, -0.00127, -0.13583,  0.99047, -0.02095,  1.00,  0.50196,  0.50196,  0.50196,  0.45679,  0.81152,  0.45679,  0.81152
293, 83, -0.11196,  0.11808, -0.01187, -0.12325,  0.96986, -0.21009,  1.00,  0.50196,  0.50196,  0.50196,  0.43799,  0.80811,  0.43799,  0.80811
294, 75, -0.13828,  0.11471,  0.01365, -0.34529,  0.91527,  0.2075,  1.00,  0.50196,  0.50196,  0.00,  0.47314,  0.86572,  0.47314,  0.86572
295, 86, -0.12454,  0.11808,  0.01249, -0.21409,  0.95621,  0.19949,  1.00,  0.50196,  0.50196,  0.50196,  0.47607,  0.83936,  0.47607,  0.83936
296, 84, -0.12474,  0.11716,  0.00031, -0.22585,  0.97413,  0.00707,  1.00,  0.50196,  0.50196,  0.50196,  0.45459,  0.83594,  0.45459,  0.83594
297, 87, -0.0993,  0.11845, -0.00346, -0.07068,  0.99524, -0.06478,  1.00,  0.50196,  0.50196,  0.00,  0.45728,  0.78809,  0.45728,  0.78809
298, 83, -0.11196,  0.11808, -0.01187, -0.12325,  0.96986, -0.21009,  1.00,  0.50196,  0.50196,  0.50196,  0.43799,  0.80811,  0.43799,  0.80811
299, 85, -0.11181,  0.11819, -0.00127, -0.13583,  0.99047, -0.02095,  1.00,  0.50196,  0.50196,  0.50196,  0.45679,  0.81152,  0.45679,  0.81152
300, 88, -0.12473,  0.11039,  0.02651, -0.19342,  0.8363,  0.51297,  1.00,  0.50196,  0.50196,  0.50196,  0.50537,  0.84863,  0.50537,  0.84863
301, 86, -0.12454,  0.11808,  0.01249, -0.21409,  0.95621,  0.19949,  1.00,  0.50196,  0.50196,  0.50196,  0.47607,  0.83936,  0.47607,  0.83936
302, 75, -0.13828,  0.11471,  0.01365, -0.34529,  0.91527,  0.2075,  1.00,  0.50196,  0.50196,  0.00,  0.47314,  0.86572,  0.47314,  0.86572
303, 88, -0.12473,  0.11039,  0.02651, -0.19342,  0.8363,  0.51297,  1.00,  0.50196,  0.50196,  0.50196,  0.50537,  0.84863,  0.50537,  0.84863
304, 75, -0.13828,  0.11471,  0.01365, -0.34529,  0.91527,  0.2075,  1.00,  0.50196,  0.50196,  0.00,  0.47314,  0.86572,  0.47314,  0.86572
305, 81, -0.13739,  0.10595,  0.02757, -0.32453,  0.77089,  0.54808,  1.00,  0.50196,  0.50196,  0.50196,  0.50439,  0.87549,  0.50439,  0.87549
306, 87, -0.0993,  0.11845, -0.00346, -0.07068,  0.99524, -0.06478,  1.00,  0.50196,  0.50196,  0.00,  0.45728,  0.78809,  0.45728,  0.78809
307, 89, -0.09949,  0.1182, -0.01174, -0.04897,  0.96762, -0.24729,  1.00,  0.50196,  0.50196,  0.50196,  0.44214,  0.78564,  0.44214,  0.78564
308, 83, -0.11196,  0.11808, -0.01187, -0.12325,  0.96986, -0.21009,  1.00,  0.50196,  0.50196,  0.50196,  0.43799,  0.80811,  0.43799,  0.80811
309, 83, -0.11196,  0.11808, -0.01187, -0.12325,  0.96986, -0.21009,  1.00,  0.50196,  0.50196,  0.50196,  0.43799,  0.80811,  0.43799,  0.80811
310, 89, -0.09949,  0.1182, -0.01174, -0.04897,  0.96762, -0.24729,  1.00,  0.50196,  0.50196,  0.50196,  0.44214,  0.78564,  0.44214,  0.78564
311, 78, -0.1005,  0.11078, -0.03154,  0.01854,  0.76618, -0.64233,  1.00,  0.50196,  0.50196,  0.00,  0.40234,  0.77588,  0.40234,  0.77588
312, 90, -0.08688,  0.11724, -0.01, -0.00241,  0.97042, -0.24058,  1.00,  0.50196,  0.50196,  0.50196,  0.44995,  0.76367,  0.44995,  0.76367
313, 89, -0.09949,  0.1182, -0.01174, -0.04897,  0.96762, -0.24729,  1.00,  0.50196,  0.50196,  0.50196,  0.44214,  0.78564,  0.44214,  0.78564
314, 87, -0.0993,  0.11845, -0.00346, -0.07068,  0.99524, -0.06478,  1.00,  0.50196,  0.50196,  0.00,  0.45728,  0.78809,  0.45728,  0.78809
